V1,V10,V11,V12,V13,V14,V15,V16,V2,V3,V4,V5,V6,V7,V8,V9,class,prediction
32.0,22.0,0.0,148.0,2.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,3993.0,0.0,0.0,1.0,1.0,0.0
46.0,22.0,0.0,71.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,533.0,0.0,0.0,1.0,0.0,0.0
29.0,22.0,0.0,293.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,428.0,0.0,0.0,1.0,1.0,0.0
32.0,22.0,0.0,137.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0
36.0,22.0,0.0,169.0,1.0,94.0,2.0,2.0,9.0,1.0,0.0,0.0,953.0,1.0,0.0,1.0,0.0,0.0
42.0,22.0,0.0,545.0,2.0,186.0,1.0,3.0,0.0,0.0,3.0,0.0,5310.0,1.0,0.0,1.0,1.0,0.0
28.0,22.0,0.0,253.0,1.0,107.0,5.0,1.0,1.0,1.0,1.0,0.0,1532.0,0.0,0.0,1.0,0.0,0.0
53.0,22.0,0.0,231.0,2.0,-1.0,0.0,0.0,3.0,0.0,2.0,0.0,2509.0,0.0,0.0,2.0,1.0,0.0
57.0,22.0,0.0,105.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,573.0,1.0,1.0,1.0,0.0,0.0
30.0,22.0,0.0,157.0,3.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,999.0,0.0,0.0,1.0,0.0,0.0
36.0,22.0,0.0,970.0,2.0,92.0,2.0,2.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,1.0,1.0,0.0
26.0,22.0,0.0,43.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,2026.0,0.0,0.0,1.0,0.0,0.0
40.0,22.0,0.0,249.0,3.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
38.0,22.0,0.0,580.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,4841.0,0.0,0.0,1.0,0.0,0.0
27.0,22.0,0.0,685.0,1.0,101.0,1.0,2.0,0.0,1.0,0.0,0.0,616.0,1.0,0.0,1.0,1.0,0.0
39.0,22.0,0.0,23.0,2.0,-1.0,0.0,0.0,9.0,1.0,1.0,0.0,2208.0,0.0,0.0,2.0,0.0,0.0
29.0,22.0,0.0,46.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,7578.0,0.0,0.0,1.0,0.0,0.0
21.0,25.0,0.0,101.0,2.0,-1.0,0.0,0.0,11.0,1.0,3.0,0.0,1596.0,0.0,0.0,1.0,0.0,0.0
31.0,25.0,0.0,97.0,3.0,103.0,2.0,1.0,6.0,1.0,1.0,0.0,554.0,1.0,0.0,1.0,0.0,0.0
35.0,25.0,0.0,65.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,1810.0,1.0,0.0,1.0,0.0,0.0
43.0,25.0,0.0,282.0,1.0,187.0,3.0,3.0,6.0,1.0,1.0,0.0,733.0,1.0,0.0,1.0,1.0,0.0
39.0,25.0,0.0,644.0,1.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,385.0,0.0,0.0,1.0,0.0,0.0
54.0,25.0,0.0,86.0,1.0,88.0,1.0,1.0,3.0,0.0,3.0,0.0,258.0,0.0,0.0,2.0,0.0,0.0
29.0,25.0,0.0,304.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,265.0,1.0,0.0,1.0,0.0,0.0
32.0,25.0,0.0,156.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,2979.0,0.0,0.0,1.0,0.0,0.0
38.0,25.0,0.0,167.0,1.0,-1.0,0.0,0.0,10.0,0.0,1.0,0.0,110.0,0.0,0.0,1.0,0.0,0.0
42.0,25.0,0.0,365.0,5.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,994.0,1.0,0.0,1.0,0.0,0.0
37.0,25.0,0.0,354.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,732.0,0.0,0.0,1.0,0.0,0.0
47.0,25.0,0.0,234.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32.0,25.0,0.0,146.0,1.0,97.0,1.0,2.0,1.0,0.0,0.0,0.0,8023.0,0.0,0.0,1.0,0.0,0.0
27.0,25.0,0.0,112.0,1.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,118.0,0.0,0.0,1.0,0.0,0.0
32.0,25.0,0.0,101.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0
33.0,25.0,0.0,241.0,1.0,108.0,1.0,1.0,1.0,1.0,1.0,0.0,2583.0,0.0,0.0,1.0,0.0,0.0
28.0,25.0,0.0,426.0,1.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,2503.0,0.0,0.0,1.0,1.0,0.0
49.0,25.0,0.0,269.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1843.0,1.0,0.0,1.0,0.0,0.0
29.0,25.0,0.0,128.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,594.0,0.0,0.0,1.0,0.0,0.0
60.0,25.0,0.0,464.0,1.0,321.0,1.0,1.0,5.0,2.0,0.0,0.0,439.0,0.0,1.0,1.0,1.0,0.0
29.0,25.0,0.0,124.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,590.0,0.0,0.0,1.0,1.0,0.0
35.0,25.0,0.0,236.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,204.0,1.0,0.0,1.0,1.0,0.0
26.0,25.0,0.0,421.0,1.0,-1.0,0.0,0.0,3.0,1.0,0.0,0.0,567.0,0.0,0.0,1.0,1.0,0.0
26.0,25.0,0.0,678.0,2.0,-1.0,0.0,0.0,11.0,1.0,2.0,0.0,689.0,0.0,0.0,1.0,1.0,0.0
28.0,25.0,0.0,119.0,1.0,-1.0,0.0,0.0,9.0,0.0,0.0,0.0,482.0,0.0,0.0,1.0,1.0,0.0
39.0,22.0,0.0,271.0,1.0,93.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
54.0,25.0,0.0,104.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1299.0,1.0,0.0,1.0,0.0,0.0
26.0,25.0,0.0,397.0,1.0,35.0,2.0,1.0,11.0,1.0,0.0,0.0,5169.0,1.0,0.0,1.0,1.0,0.0
26.0,25.0,0.0,327.0,1.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,5741.0,0.0,0.0,1.0,0.0,0.0
20.0,25.0,0.0,106.0,2.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,162.0,0.0,0.0,1.0,0.0,0.0
36.0,25.0,0.0,90.0,1.0,-1.0,0.0,0.0,7.0,0.0,0.0,0.0,562.0,0.0,0.0,1.0,0.0,0.0
35.0,25.0,0.0,179.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,2988.0,1.0,0.0,1.0,0.0,0.0
34.0,25.0,0.0,112.0,1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,11219.0,0.0,0.0,1.0,0.0,0.0
35.0,25.0,0.0,265.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,2486.0,1.0,0.0,1.0,0.0,0.0
36.0,25.0,0.0,189.0,1.0,186.0,1.0,1.0,0.0,1.0,0.0,0.0,1379.0,0.0,0.0,1.0,1.0,0.0
33.0,25.0,0.0,344.0,1.0,-1.0,0.0,0.0,6.0,2.0,0.0,0.0,777.0,0.0,1.0,1.0,0.0,0.0
33.0,25.0,0.0,70.0,1.0,-1.0,0.0,0.0,7.0,0.0,0.0,0.0,570.0,0.0,0.0,1.0,0.0,0.0
28.0,25.0,0.0,867.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,386.0,0.0,0.0,1.0,1.0,0.0
28.0,25.0,0.0,269.0,1.0,40.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
30.0,25.0,0.0,92.0,1.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,501.0,1.0,1.0,1.0,0.0,0.0
49.0,25.0,0.0,613.0,2.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,972.0,0.0,0.0,1.0,0.0,0.0
28.0,25.0,0.0,915.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,957.0,0.0,0.0,1.0,1.0,0.0
44.0,25.0,0.0,485.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0
56.0,25.0,0.0,185.0,1.0,83.0,2.0,3.0,5.0,0.0,0.0,0.0,281.0,0.0,0.0,1.0,0.0,0.0
37.0,25.0,0.0,200.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
30.0,25.0,0.0,157.0,4.0,363.0,5.0,1.0,1.0,1.0,1.0,0.0,156.0,1.0,0.0,1.0,0.0,0.0
50.0,25.0,0.0,128.0,3.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,641.0,0.0,0.0,1.0,0.0,0.0
40.0,25.0,0.0,612.0,7.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,312.0,0.0,0.0,1.0,1.0,0.0
37.0,25.0,0.0,163.0,1.0,-1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,25.0,0.0,111.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,0.0
24.0,25.0,0.0,288.0,1.0,96.0,2.0,3.0,3.0,1.0,1.0,0.0,167.0,0.0,1.0,1.0,1.0,0.0
34.0,25.0,0.0,305.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,724.0,1.0,0.0,1.0,0.0,0.0
31.0,25.0,0.0,77.0,1.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,117.0,1.0,0.0,1.0,0.0,0.0
38.0,25.0,0.0,74.0,1.0,272.0,4.0,1.0,0.0,0.0,0.0,0.0,93.0,1.0,0.0,1.0,0.0,0.0
30.0,25.0,0.0,115.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,411.0,0.0,0.0,1.0,0.0,0.0
56.0,25.0,0.0,1064.0,1.0,-1.0,0.0,0.0,5.0,2.0,0.0,0.0,13094.0,0.0,0.0,1.0,1.0,0.0
34.0,25.0,0.0,213.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,5086.0,0.0,0.0,1.0,1.0,0.0
55.0,25.0,0.0,176.0,1.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,393.0,0.0,1.0,1.0,0.0,0.0
30.0,25.0,0.0,205.0,1.0,35.0,2.0,1.0,6.0,0.0,1.0,0.0,1165.0,0.0,0.0,1.0,0.0,0.0
45.0,25.0,0.0,180.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,5749.0,0.0,0.0,2.0,0.0,0.0
28.0,25.0,0.0,324.0,1.0,-1.0,0.0,0.0,11.0,0.0,0.0,0.0,803.0,1.0,0.0,1.0,0.0,0.0
31.0,25.0,0.0,159.0,1.0,111.0,1.0,1.0,6.0,1.0,1.0,0.0,8626.0,0.0,0.0,1.0,0.0,0.0
46.0,25.0,0.0,87.0,2.0,-1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
28.0,25.0,0.0,226.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,707.0,1.0,0.0,1.0,1.0,0.0
37.0,25.0,0.0,116.0,1.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,900.0,1.0,0.0,1.0,0.0,0.0
39.0,25.0,0.0,217.0,1.0,306.0,8.0,1.0,0.0,0.0,0.0,0.0,246.0,1.0,0.0,1.0,0.0,0.0
34.0,25.0,0.0,109.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,747.0,0.0,0.0,1.0,0.0,0.0
38.0,25.0,0.0,531.0,1.0,97.0,1.0,3.0,6.0,0.0,1.0,0.0,755.0,1.0,0.0,1.0,0.0,0.0
36.0,25.0,0.0,214.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,1054.0,1.0,0.0,1.0,0.0,0.0
37.0,25.0,0.0,143.0,1.0,-1.0,0.0,0.0,8.0,0.0,0.0,0.0,2211.0,1.0,0.0,1.0,0.0,0.0
37.0,25.0,0.0,377.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,466.0,1.0,1.0,1.0,1.0,0.0
32.0,25.0,0.0,158.0,2.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,152.0,1.0,0.0,1.0,1.0,0.0
33.0,25.0,0.0,115.0,2.0,103.0,1.0,3.0,0.0,0.0,1.0,0.0,369.0,0.0,0.0,1.0,0.0,0.0
43.0,25.0,0.0,262.0,2.0,353.0,1.0,2.0,1.0,2.0,1.0,0.0,1612.0,0.0,0.0,1.0,1.0,0.0
28.0,25.0,0.0,123.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,466.0,1.0,0.0,1.0,0.0,0.0
36.0,25.0,0.0,117.0,2.0,21.0,3.0,1.0,1.0,0.0,0.0,0.0,911.0,1.0,1.0,1.0,1.0,0.0
55.0,25.0,0.0,85.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,0.0,1.0,0.0,0.0
31.0,25.0,0.0,166.0,3.0,111.0,6.0,1.0,1.0,1.0,1.0,0.0,863.0,1.0,0.0,1.0,0.0,0.0
33.0,25.0,0.0,217.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,4464.0,1.0,0.0,1.0,0.0,0.0
29.0,25.0,0.0,344.0,2.0,88.0,1.0,1.0,6.0,0.0,0.0,0.0,238.0,0.0,0.0,1.0,1.0,0.0
54.0,25.0,0.0,352.0,3.0,186.0,2.0,1.0,9.0,0.0,1.0,0.0,1561.0,0.0,0.0,1.0,1.0,0.0
39.0,25.0,0.0,284.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,1179.0,0.0,0.0,1.0,1.0,0.0
35.0,25.0,0.0,214.0,1.0,305.0,1.0,2.0,1.0,1.0,1.0,0.0,27.0,1.0,0.0,1.0,1.0,0.0
29.0,25.0,0.0,315.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0
32.0,25.0,0.0,615.0,4.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,654.0,1.0,0.0,1.0,1.0,0.0
34.0,25.0,0.0,91.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,612.0,0.0,0.0,1.0,0.0,0.0
35.0,25.0,0.0,56.0,1.0,185.0,1.0,2.0,6.0,0.0,1.0,0.0,514.0,1.0,0.0,1.0,0.0,0.0
34.0,25.0,0.0,170.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,1.0,0.0,0.0
27.0,25.0,0.0,242.0,2.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,253.0,0.0,0.0,1.0,1.0,0.0
32.0,25.0,0.0,414.0,2.0,35.0,4.0,1.0,1.0,1.0,0.0,0.0,705.0,1.0,0.0,1.0,1.0,0.0
27.0,25.0,0.0,281.0,5.0,101.0,1.0,3.0,1.0,1.0,0.0,0.0,11862.0,0.0,0.0,2.0,0.0,0.0
33.0,25.0,0.0,601.0,2.0,10.0,7.0,1.0,1.0,1.0,0.0,0.0,109.0,1.0,1.0,1.0,1.0,0.0
40.0,26.0,0.0,133.0,2.0,363.0,5.0,1.0,3.0,0.0,3.0,0.0,-310.0,1.0,1.0,1.0,0.0,0.0
48.0,26.0,0.0,527.0,2.0,103.0,1.0,3.0,0.0,1.0,0.0,0.0,5689.0,0.0,0.0,1.0,0.0,0.0
60.0,26.0,0.0,107.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,1.0,0.0,0.0
37.0,26.0,0.0,314.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,2915.0,0.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,61.0,1.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,937.0,0.0,0.0,1.0,0.0,0.0
24.0,26.0,0.0,78.0,1.0,105.0,1.0,1.0,8.0,1.0,2.0,0.0,1179.0,0.0,0.0,1.0,0.0,0.0
40.0,26.0,0.0,135.0,1.0,104.0,2.0,1.0,0.0,0.0,1.0,0.0,363.0,1.0,1.0,1.0,0.0,0.0
24.0,26.0,0.0,133.0,1.0,97.0,1.0,3.0,11.0,1.0,1.0,0.0,23878.0,0.0,0.0,1.0,1.0,0.0
35.0,26.0,0.0,293.0,2.0,19.0,3.0,1.0,3.0,1.0,1.0,0.0,142.0,1.0,0.0,1.0,0.0,0.0
42.0,26.0,0.0,125.0,1.0,104.0,3.0,3.0,1.0,0.0,1.0,0.0,1066.0,0.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,66.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,699.0,0.0,0.0,1.0,0.0,0.0
55.0,26.0,0.0,318.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0
30.0,26.0,0.0,260.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,1570.0,1.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,94.0,1.0,97.0,2.0,3.0,1.0,1.0,0.0,0.0,2340.0,0.0,0.0,1.0,0.0,0.0
30.0,26.0,0.0,140.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,320.0,0.0,0.0,1.0,0.0,0.0
52.0,26.0,0.0,309.0,1.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,5091.0,0.0,0.0,1.0,0.0,0.0
56.0,26.0,0.0,251.0,1.0,98.0,3.0,2.0,2.0,0.0,1.0,0.0,339.0,1.0,0.0,1.0,0.0,0.0
30.0,26.0,0.0,111.0,1.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,411.0,0.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,119.0,1.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,995.0,1.0,0.0,1.0,0.0,0.0
58.0,26.0,0.0,1078.0,1.0,97.0,7.0,2.0,1.0,0.0,1.0,0.0,3399.0,0.0,0.0,1.0,1.0,0.0
44.0,26.0,0.0,159.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2365.0,0.0,1.0,1.0,0.0,0.0
43.0,26.0,0.0,640.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,1.0,0.0
26.0,26.0,0.0,109.0,1.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,8015.0,0.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,217.0,1.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,715.0,0.0,0.0,1.0,0.0,0.0
26.0,26.0,0.0,482.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,1.0,1.0,0.0
36.0,26.0,0.0,71.0,5.0,40.0,4.0,1.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0,1.0,0.0,0.0
31.0,26.0,0.0,91.0,1.0,285.0,2.0,2.0,1.0,1.0,1.0,0.0,138.0,0.0,0.0,1.0,1.0,0.0
40.0,26.0,0.0,260.0,2.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,1289.0,0.0,0.0,1.0,0.0,0.0
29.0,26.0,0.0,333.0,1.0,-1.0,0.0,0.0,4.0,1.0,1.0,0.0,923.0,0.0,0.0,1.0,0.0,0.0
30.0,26.0,0.0,228.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,707.0,0.0,0.0,1.0,0.0,0.0
27.0,26.0,0.0,256.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,405.0,0.0,0.0,1.0,0.0,0.0
31.0,26.0,0.0,302.0,1.0,40.0,1.0,1.0,0.0,1.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,0.0
33.0,26.0,0.0,131.0,3.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,4792.0,0.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,154.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1602.0,1.0,0.0,1.0,0.0,0.0
37.0,26.0,0.0,500.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,11303.0,0.0,0.0,1.0,0.0,0.0
30.0,26.0,0.0,172.0,2.0,105.0,1.0,2.0,0.0,1.0,0.0,0.0,938.0,0.0,0.0,1.0,0.0,0.0
47.0,26.0,0.0,164.0,1.0,-1.0,0.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0
25.0,26.0,0.0,176.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1317.0,0.0,0.0,1.0,1.0,0.0
51.0,26.0,0.0,574.0,1.0,97.0,10.0,3.0,2.0,0.0,3.0,0.0,1443.0,0.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,244.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0
45.0,26.0,0.0,137.0,5.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,1040.0,0.0,0.0,2.0,0.0,0.0
33.0,26.0,0.0,134.0,1.0,103.0,1.0,3.0,0.0,0.0,0.0,0.0,1778.0,0.0,0.0,1.0,0.0,0.0
54.0,26.0,0.0,98.0,2.0,-1.0,0.0,0.0,4.0,0.0,1.0,0.0,1157.0,0.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,376.0,2.0,97.0,1.0,2.0,0.0,1.0,0.0,0.0,808.0,0.0,0.0,1.0,0.0,0.0
58.0,26.0,0.0,169.0,2.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,68.0,0.0,0.0,1.0,0.0,0.0
27.0,26.0,0.0,240.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,207.0,0.0,0.0,2.0,0.0,0.0
26.0,26.0,0.0,122.0,2.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,560.0,0.0,0.0,2.0,0.0,0.0
35.0,26.0,0.0,167.0,1.0,285.0,4.0,3.0,1.0,0.0,0.0,0.0,8029.0,1.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,351.0,1.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,241.0,0.0,0.0,1.0,0.0,0.0
58.0,26.0,0.0,165.0,1.0,287.0,2.0,1.0,5.0,0.0,1.0,0.0,2714.0,0.0,0.0,1.0,1.0,0.0
60.0,26.0,0.0,400.0,3.0,358.0,2.0,1.0,5.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
35.0,26.0,0.0,58.0,1.0,105.0,1.0,3.0,1.0,1.0,1.0,0.0,1693.0,1.0,0.0,1.0,0.0,0.0
30.0,26.0,0.0,56.0,2.0,97.0,2.0,2.0,0.0,0.0,2.0,0.0,385.0,0.0,0.0,1.0,0.0,0.0
54.0,26.0,0.0,145.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,6507.0,0.0,0.0,1.0,0.0,0.0
34.0,26.0,0.0,243.0,2.0,35.0,6.0,2.0,1.0,0.0,0.0,0.0,23076.0,0.0,0.0,1.0,1.0,0.0
48.0,26.0,0.0,208.0,2.0,96.0,3.0,2.0,0.0,2.0,0.0,0.0,17964.0,1.0,0.0,1.0,1.0,0.0
41.0,26.0,0.0,94.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3769.0,1.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,68.0,1.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,220.0,0.0,0.0,1.0,0.0,0.0
27.0,26.0,0.0,103.0,1.0,-1.0,0.0,0.0,9.0,1.0,3.0,0.0,223.0,0.0,0.0,1.0,0.0,0.0
26.0,26.0,0.0,81.0,1.0,29.0,1.0,1.0,6.0,1.0,0.0,0.0,2170.0,1.0,0.0,1.0,0.0,0.0
32.0,26.0,0.0,128.0,1.0,-1.0,0.0,0.0,1.0,2.0,0.0,0.0,267.0,0.0,0.0,1.0,0.0,0.0
58.0,26.0,0.0,304.0,1.0,-1.0,0.0,0.0,5.0,0.0,3.0,0.0,928.0,0.0,0.0,1.0,0.0,0.0
43.0,26.0,0.0,55.0,1.0,113.0,1.0,1.0,0.0,0.0,0.0,0.0,228.0,1.0,0.0,1.0,0.0,0.0
37.0,25.0,0.0,100.0,3.0,-1.0,0.0,0.0,9.0,0.0,0.0,0.0,7620.0,0.0,0.0,2.0,0.0,0.0
26.0,26.0,0.0,75.0,1.0,-1.0,0.0,0.0,6.0,0.0,2.0,0.0,4311.0,0.0,0.0,1.0,0.0,0.0
24.0,26.0,0.0,147.0,1.0,40.0,1.0,1.0,11.0,0.0,2.0,0.0,146.0,0.0,0.0,1.0,0.0,0.0
59.0,26.0,0.0,140.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,81.0,0.0,0.0,1.0,0.0,0.0
36.0,26.0,0.0,83.0,1.0,42.0,1.0,3.0,1.0,0.0,1.0,0.0,15485.0,0.0,0.0,1.0,0.0,0.0
31.0,26.0,0.0,222.0,1.0,70.0,2.0,3.0,1.0,0.0,1.0,0.0,180.0,0.0,0.0,1.0,0.0,0.0
52.0,26.0,0.0,145.0,1.0,98.0,2.0,1.0,1.0,0.0,1.0,0.0,195.0,1.0,0.0,1.0,0.0,0.0
43.0,26.0,0.0,118.0,1.0,102.0,2.0,1.0,0.0,2.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0
28.0,26.0,0.0,69.0,1.0,99.0,1.0,3.0,8.0,1.0,0.0,0.0,805.0,0.0,0.0,1.0,0.0,0.0
59.0,26.0,0.0,245.0,2.0,98.0,2.0,1.0,0.0,0.0,0.0,0.0,1831.0,0.0,0.0,1.0,0.0,0.0
28.0,26.0,0.0,135.0,1.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,336.0,0.0,0.0,1.0,0.0,0.0
25.0,26.0,0.0,88.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,530.0,0.0,0.0,1.0,0.0,0.0
50.0,26.0,0.0,303.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.0,0.0,0.0,1.0,0.0,0.0
21.0,26.0,0.0,131.0,2.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,360.0,0.0,0.0,1.0,1.0,0.0
25.0,26.0,0.0,390.0,1.0,-1.0,0.0,0.0,11.0,1.0,0.0,0.0,326.0,0.0,0.0,1.0,1.0,0.0
57.0,26.0,0.0,132.0,6.0,112.0,3.0,1.0,8.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,0.0,0.0
60.0,26.0,0.0,187.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,21088.0,1.0,0.0,1.0,0.0,0.0
51.0,26.0,0.0,109.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,0.0,0.0,1.0,0.0,0.0
26.0,26.0,0.0,445.0,1.0,-1.0,0.0,0.0,11.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0
