@relation MiddlePhalanxOutlineCorrect
@attribute att0 real
@attribute att1 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att2 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att3 real
@attribute att30 real
@attribute att31 real
@attribute att32 real
@attribute att33 real
@attribute att34 real
@attribute att35 real
@attribute att36 real
@attribute att37 real
@attribute att38 real
@attribute att39 real
@attribute att4 real
@attribute att40 real
@attribute att41 real
@attribute att42 real
@attribute att43 real
@attribute att44 real
@attribute att45 real
@attribute att46 real
@attribute att47 real
@attribute att48 real
@attribute att49 real
@attribute att5 real
@attribute att50 real
@attribute att51 real
@attribute att52 real
@attribute att53 real
@attribute att54 real
@attribute att55 real
@attribute att56 real
@attribute att57 real
@attribute att58 real
@attribute att59 real
@attribute att6 real
@attribute att60 real
@attribute att61 real
@attribute att62 real
@attribute att63 real
@attribute att64 real
@attribute att65 real
@attribute att66 real
@attribute att67 real
@attribute att68 real
@attribute att69 real
@attribute att7 real
@attribute att70 real
@attribute att71 real
@attribute att72 real
@attribute att73 real
@attribute att74 real
@attribute att75 real
@attribute att76 real
@attribute att77 real
@attribute att78 real
@attribute att79 real
@attribute att8 real
@attribute att9 real
@attribute class real
@data
-0.49094,-0.43233,1.4388,1.3983,1.4514,1.5191,1.5084,1.3149,1.1812,0.97678,0.72916,0.4889,-0.26715,0.24867,-0.018055,-0.25743,-0.44261,-0.47391,-0.3835,-0.18868,0.021048,0.25235,0.48764,-0.113,0.74636,0.97045,1.1749,1.3762,1.311,1.2882,1.3206,1.419,1.3423,1.3149,0.13625,1.3156,1.396,1.196,0.94341,0.69819,0.45433,0.20715,-0.027414,-0.24071,-0.42054,0.41611,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,0.66534,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,0.91541,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,-1.0785,1.1386,1.3475,0.0
-0.48687,-0.40894,1.3804,1.4078,1.5202,1.5232,1.4754,1.3698,1.1586,0.91441,0.69,0.4505,-0.25741,0.2072,-0.03625,-0.23222,-0.41418,-0.5125,-0.45907,-0.32686,-0.15421,0.061688,0.3012,-0.05232,0.5447,0.8134,1.0503,1.3036,1.4165,1.4236,1.4939,1.4324,1.4203,1.4629,0.20404,1.5054,1.4192,1.1809,0.93361,0.68123,0.42777,0.18733,-0.047097,-0.26442,-0.41827,0.44975,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,0.69459,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,0.94052,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,-1.0611,1.1358,1.3201,1.0
-0.60452,-0.53187,1.4103,1.4583,1.4392,1.4586,1.4109,1.2237,1.0383,0.76222,0.44284,0.1748,-0.45665,-0.0946,-0.35069,-0.56288,-0.54992,-0.63584,-0.52817,-0.35265,-0.10991,0.13142,0.408,-0.21349,0.69296,0.96407,1.2582,1.4049,1.4406,1.4602,1.3976,1.4021,1.3788,1.4141,0.044046,1.4581,1.5457,1.4592,1.1583,0.84956,0.51684,0.19346,-0.093698,-0.36851,-0.55756,0.33381,-0.5739,-0.60838,-0.70262,-0.86315,-1.0233,-1.1041,-1.206,-1.3526,-1.3954,-1.3265,0.66032,-1.2042,-1.0577,-0.92541,-0.77104,-0.65228,-0.62975,-0.72901,-0.82825,-0.92139,-1.0438,0.84624,-1.1169,-1.2116,-1.3125,-1.2929,-1.2629,-1.1801,-1.0624,-0.94804,-0.82709,-0.70246,1.1848,1.4243,0.0
-0.78862,-0.83595,1.5079,1.4816,1.5205,1.6244,1.6632,1.5359,1.2778,0.96932,0.66278,0.35653,-0.66389,0.053911,-0.25736,-0.48319,-0.70954,-0.72587,-0.68299,-0.50626,-0.27343,-0.019339,0.20293,-0.35137,0.50989,0.79044,1.1218,1.4425,1.525,1.4043,1.426,1.3963,1.432,1.456,-0.064243,1.6078,1.5188,1.1954,0.89866,0.56173,0.21686,-0.091191,-0.32051,-0.51265,-0.70417,0.221,-0.41363,-0.4394,-0.54289,-0.7056,-0.89906,-1.0876,-1.2544,-1.3638,-1.3933,-1.2707,0.57774,-1.1099,-0.97982,-0.8257,-0.69769,-0.49989,-0.45165,-0.53415,-0.70158,-0.89932,-1.0729,0.84851,-1.1967,-1.2521,-1.3649,-1.3254,-1.2059,-1.0482,-0.94388,-0.82301,-0.65996,-0.49367,1.0951,1.3449,1.0
-0.68421,-0.61734,1.4951,1.4895,1.4473,1.3952,1.2847,1.0641,0.85477,0.59973,0.34899,0.055873,-0.4314,-0.22123,-0.47945,-0.55491,-0.68762,-0.61774,-0.38278,-0.17803,0.032568,0.27304,0.5739,-0.1736,0.83843,1.1368,1.4165,1.4802,1.4646,1.5004,1.4685,1.4359,1.4469,1.5012,0.12333,1.5102,1.5061,1.2896,0.96546,0.6664,0.36031,0.10363,-0.1497,-0.38134,-0.56824,0.44205,-0.59023,-0.61839,-0.706,-0.7854,-0.89713,-1.0594,-1.1968,-1.3117,-1.3589,-1.2884,0.70129,-1.203,-1.0704,-0.91693,-0.83749,-0.71257,-0.65276,-0.74529,-0.86999,-0.94847,-1.1007,0.96293,-1.1948,-1.2644,-1.3274,-1.2719,-1.2687,-1.1334,-1.0337,-0.8736,-0.78501,-0.65588,1.2348,1.3363,0.0
-0.89694,-0.80694,1.4259,1.3962,1.4645,1.5438,1.5681,1.3815,1.086,0.79662,0.49434,0.1427,-0.62837,-0.17974,-0.52317,-0.76848,-0.91587,-0.83444,-0.63626,-0.40036,-0.12468,0.15453,0.46588,-0.34267,0.78615,1.0902,1.4006,1.5324,1.3613,1.2693,1.3458,1.4456,1.366,1.4926,-0.052463,1.558,1.4404,1.2135,0.90586,0.58538,0.28595,-0.008002,-0.31767,-0.57957,-0.77326,0.26886,-0.18773,-0.24318,-0.41683,-0.67294,-0.92747,-1.1122,-1.2884,-1.4482,-1.5003,-1.361,0.59704,-1.1196,-0.90648,-0.72789,-0.5468,-0.36686,-0.32747,-0.4146,-0.54486,-0.75136,-1.0093,0.87272,-1.2065,-1.3817,-1.472,-1.3424,-1.2858,-1.1941,-1.0209,-0.8202,-0.58709,-0.33241,1.1382,1.4296,0.0
-0.4663,-0.45967,1.4213,1.4196,1.5014,1.5714,1.4796,1.3092,1.0446,0.80173,0.57262,0.33097,-0.29136,0.07075,-0.17092,-0.39297,-0.4699,-0.43969,-0.31504,-0.14135,0.074992,0.29845,0.53325,-0.073435,0.76227,1.0021,1.2498,1.3602,1.2942,1.3264,1.3359,1.3919,1.3716,1.414,0.18458,1.4517,1.3498,1.1608,0.94238,0.66983,0.46005,0.22406,-0.006923,-0.19035,-0.37041,0.43857,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,0.69459,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,0.96714,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,-1.074,1.1444,1.3812,0.0
-0.38371,-0.32861,1.3467,1.3271,1.3409,1.3657,1.3723,1.2484,1.0334,0.83346,0.58116,0.33499,-0.22942,0.10272,-0.12262,-0.3242,-0.41995,-0.38697,-0.23527,-0.078105,0.11782,0.3368,0.56953,-0.030457,0.7951,1.0366,1.2806,1.3655,1.4418,1.3775,1.3313,1.3525,1.3629,1.4584,0.207,1.4576,1.3917,1.228,0.96812,0.75103,0.50918,0.24662,0.016792,-0.16633,-0.3067,0.44828,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,0.69923,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,0.89895,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,-1.0972,1.0988,1.295,1.0
-0.38764,-0.48745,1.2984,1.3244,1.3489,1.3279,1.1868,0.96057,0.69768,0.42526,0.14829,-0.11014,-0.34513,-0.37315,-0.49583,-0.55205,-0.43717,-0.23001,0.009603,0.2365,0.50562,0.7984,1.1019,-0.10742,1.4318,1.441,1.3693,1.3854,1.3361,1.3758,1.2443,1.1875,1.33,1.1123,0.13244,1.1467,1.3484,1.4424,1.1152,0.81111,0.56275,0.27468,0.00564,-0.23401,-0.42797,0.41106,-0.39421,-0.47065,-0.58189,-0.75166,-0.95429,-1.1543,-1.3097,-1.4272,-1.4756,-1.4958,0.60473,-1.3522,-1.1679,-1.0512,-0.9017,-0.74539,-0.71113,-0.7936,-0.9552,-1.1122,-1.2599,0.87567,-1.386,-1.4587,-1.4814,-1.3977,-1.2918,-1.1543,-1.0434,-0.88548,-0.72359,-0.51733,1.0588,1.22,0.0
-0.59914,-0.54202,1.3111,1.3683,1.3872,1.3607,1.268,1.0426,0.81646,0.4599,0.19871,-0.12012,-0.34853,-0.34724,-0.51558,-0.61849,-0.5127,-0.44828,-0.22396,-0.006946,0.26191,0.53994,0.83159,-0.095212,1.1327,1.4502,1.5132,1.4187,1.3216,1.315,1.2605,1.2909,1.3651,1.5388,0.2037,1.6035,1.5448,1.2908,1.0239,0.6841,0.37679,0.10882,-0.11456,-0.36841,-0.47517,0.42348,-0.68217,-0.76074,-0.91716,-1.0181,-1.1549,-1.3581,-1.4142,-1.3837,-1.294,-1.1431,0.61567,-1.0743,-0.9823,-0.82978,-0.62851,-0.42678,-0.43246,-0.63447,-0.79388,-0.94989,-1.1,0.87581,-1.2385,-1.2945,-1.4103,-1.4127,-1.357,-1.2449,-1.0176,-0.90049,-0.78216,-0.67572,1.2029,1.2414,0.0
-0.47821,-0.43041,1.4715,1.41,1.4669,1.5687,1.4813,1.328,1.1131,0.85753,0.64698,0.40656,-0.2843,0.16762,-0.094141,-0.30395,-0.47279,-0.45948,-0.33909,-0.1811,0.041895,0.22041,0.45935,-0.0357,0.73969,0.96638,1.1402,1.334,1.3632,1.296,1.3092,1.3866,1.3607,1.3864,0.22152,1.3686,1.4029,1.1498,0.94562,0.68654,0.44036,0.19172,-0.035784,-0.25709,-0.39793,0.49127,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,0.73787,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,0.96533,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,-1.0763,1.1479,1.386,0.0
-0.74332,-0.66198,1.3234,1.336,1.4173,1.4345,1.2451,1.0187,0.79715,0.4558,0.1269,-0.18116,-0.51842,-0.47381,-0.6677,-0.74122,-0.6263,-0.43921,-0.20274,0.073365,0.34041,0.61313,0.89692,-0.26524,1.1771,1.5096,1.5168,1.5038,1.4522,1.3181,1.3469,1.2384,1.3303,1.4901,0.013064,1.5351,1.5711,1.2888,0.98603,0.68571,0.38887,0.083274,-0.18952,-0.46167,-0.62897,0.32269,-0.36839,-0.30444,-0.40458,-0.60713,-0.77257,-0.88614,-1.0339,-1.2293,-1.4112,-1.4704,0.65094,-1.385,-1.2288,-1.0624,-0.92652,-0.84928,-0.74298,-0.63026,-0.74007,-0.87515,-1.0411,0.85917,-1.2019,-1.303,-1.4018,-1.3959,-1.2905,-1.1845,-1.0146,-0.90092,-0.73869,-0.53685,1.1245,1.2685,0.0
-0.62199,-0.55882,1.4263,1.3865,1.3911,1.5018,1.4565,1.3062,1.0946,0.81471,0.54009,0.27725,-0.37388,-0.036388,-0.3208,-0.49864,-0.66622,-0.64538,-0.53538,-0.33272,-0.11807,0.12889,0.39122,-0.11674,0.56752,0.85531,1.1484,1.377,1.4718,1.49,1.3987,1.3374,1.3387,1.424,0.1788,1.5452,1.4537,1.3486,1.06,0.7599,0.44368,0.16566,-0.10447,-0.34276,-0.53428,0.47214,-0.59847,-0.5445,-0.61468,-0.6857,-0.83526,-0.94067,-1.0708,-1.1761,-1.3057,-1.4261,0.72355,-1.3347,-1.2043,-1.074,-1.0038,-0.90362,-0.79369,-0.76306,-0.77446,-0.87721,-1.0043,0.96744,-1.1288,-1.1889,-1.2787,-1.3756,-1.3187,-1.2247,-1.1316,-0.97955,-0.82685,-0.69938,1.2016,1.446,1.0
-0.75983,-0.76615,1.3551,1.4147,1.4929,1.4477,1.2989,1.0938,0.78722,0.48235,0.29036,-0.005592,-0.56988,-0.29443,-0.55517,-0.76134,-0.76434,-0.62247,-0.42857,-0.17698,0.081288,0.3825,0.71166,-0.26465,1.0498,1.3938,1.5514,1.574,1.5141,1.4546,1.366,1.3469,1.4914,1.6032,0.004939,1.6257,1.4629,1.17,0.86054,0.56406,0.27012,-0.010791,-0.26426,-0.50018,-0.70257,0.32471,-0.53368,-0.65541,-0.76895,-0.85658,-1.0038,-1.1509,-1.3156,-1.4404,-1.3478,-1.2213,0.57634,-1.1052,-0.93438,-0.78303,-0.69869,-0.60197,-0.43387,-0.38911,-0.50508,-0.67269,-0.86254,0.9199,-1.077,-1.1986,-1.2768,-1.3447,-1.2943,-1.2257,-1.0814,-0.92628,-0.76812,-0.63649,1.2303,1.3645,0.0
-0.79388,-0.73474,1.4936,1.3754,1.3967,1.4594,1.5183,1.4503,1.1748,0.94578,0.60959,0.28119,-0.56894,-0.026477,-0.31903,-0.59888,-0.78467,-0.74797,-0.65202,-0.41999,-0.20039,0.078402,0.32241,-0.30587,0.62591,0.92334,1.2221,1.47,1.5003,1.4,1.3606,1.2927,1.404,1.4821,-0.01026,1.5299,1.4775,1.3077,0.99023,0.6757,0.36544,0.061864,-0.23211,-0.49742,-0.72069,0.29584,-0.43372,-0.57107,-0.70141,-0.82137,-0.95517,-1.1272,-1.2856,-1.4264,-1.4578,-1.2918,0.59038,-1.114,-0.95292,-0.77158,-0.63203,-0.46157,-0.36316,-0.43273,-0.64565,-0.81899,-0.94482,0.92849,-1.0538,-1.1777,-1.3307,-1.377,-1.3596,-1.2442,-1.0992,-0.9286,-0.71607,-0.54042,1.1795,1.4601,0.0
-0.6205,-0.63234,1.4026,1.3831,1.4378,1.4865,1.4395,1.2644,1.0737,0.82447,0.53978,0.28174,-0.47193,0.033176,-0.25528,-0.49675,-0.57517,-0.54046,-0.40499,-0.19856,0.003982,0.28628,0.58325,-0.25204,0.88136,1.2024,1.438,1.4391,1.4515,1.3192,1.3529,1.4233,1.4127,1.4462,-0.029957,1.4557,1.4568,1.3772,1.085,0.75704,0.45569,0.14874,-0.10882,-0.36018,-0.54273,0.22992,-0.50745,-0.62577,-0.74227,-0.84538,-1.0386,-1.1405,-1.332,-1.4629,-1.4439,-1.3119,0.479,-1.1994,-1.047,-0.97826,-0.92587,-0.81931,-0.6604,-0.66036,-0.77402,-0.9341,-1.0821,0.74917,-1.159,-1.2279,-1.3268,-1.3025,-1.2052,-1.1504,-1.0513,-0.90247,-0.74693,-0.62824,0.93476,1.186,0.0
-0.44161,-0.42687,1.4445,1.454,1.4646,1.4453,1.4846,1.3181,1.1046,0.91088,0.74364,0.52819,-0.241,0.27943,0.007945,-0.2549,-0.44581,-0.47728,-0.39641,-0.24956,-0.051681,0.16805,0.41542,-0.032764,0.63856,0.86606,1.1195,1.3116,1.3568,1.2936,1.3605,1.3635,1.4316,1.3819,0.22391,1.3028,1.3735,1.2096,0.98295,0.7552,0.49529,0.26237,0.024722,-0.1903,-0.36995,0.48879,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,0.68954,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,0.94856,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,-1.0839,1.104,1.3409,0.0
-0.78235,-0.74508,1.2609,1.295,1.3708,1.4321,1.3217,1.0714,0.80783,0.49388,0.13658,-0.1725,-0.54531,-0.46368,-0.69306,-0.73781,-0.69716,-0.51432,-0.27454,-0.009973,0.27783,0.52579,0.80786,-0.30793,1.1277,1.4787,1.5584,1.5154,1.4002,1.3248,1.1966,1.2588,1.311,1.4836,0.024727,1.5927,1.5197,1.2368,0.91705,0.61104,0.30398,0.009706,-0.24398,-0.49841,-0.65603,0.36826,-0.22329,-0.40586,-0.55089,-0.70277,-0.94475,-1.1462,-1.3744,-1.519,-1.5222,-1.3581,0.68789,-1.1522,-0.96394,-0.80038,-0.62737,-0.48029,-0.35507,-0.49323,-0.63785,-0.83045,-1.0468,1.0589,-1.2839,-1.4444,-1.5288,-1.4386,-1.3249,-1.1539,-0.99824,-0.82839,-0.55432,-0.34296,1.2838,1.3045,0.0
-0.81975,-0.72658,1.3399,1.3509,1.3765,1.4688,1.5112,1.4358,1.1741,0.92558,0.65702,0.3529,-0.56147,0.052962,-0.24043,-0.49434,-0.66845,-0.72241,-0.63897,-0.45664,-0.21775,0.047759,0.33909,-0.28003,0.63354,0.96589,1.3161,1.4618,1.4871,1.4275,1.374,1.3317,1.3693,1.4724,0.012526,1.5511,1.4454,1.1565,0.83045,0.51824,0.21355,-0.076245,-0.34487,-0.59619,-0.78279,0.33,-0.20458,-0.35242,-0.52887,-0.7858,-1.0308,-1.2505,-1.4146,-1.5483,-1.4711,-1.2887,0.63566,-1.0795,-0.82974,-0.5739,-0.41729,-0.25379,-0.43573,-0.57509,-0.8008,-0.97941,-1.2287,0.99392,-1.3579,-1.469,-1.4508,-1.3736,-1.2228,-1.0973,-0.94327,-0.75552,-0.5308,-0.30633,1.2193,1.4052,0.0
-0.53812,-0.5288,1.3944,1.4583,1.4282,1.4351,1.3218,1.1751,0.82488,0.48405,0.15799,-0.025232,-0.42223,-0.29467,-0.51797,-0.59508,-0.52884,-0.38974,-0.21521,-0.007267,0.24303,0.50965,0.78731,-0.18096,1.0709,1.2671,1.3113,1.3789,1.416,1.4289,1.3818,1.3774,1.4135,1.3918,0.050532,1.3724,1.404,1.2935,0.99731,0.75016,0.45571,0.17654,-0.070774,-0.29781,-0.48813,0.37042,-0.58207,-0.61632,-0.77561,-0.8358,-0.99333,-1.18,-1.3071,-1.4519,-1.4358,-1.3616,0.59654,-1.1923,-1.0384,-0.87862,-0.72453,-0.65246,-0.61405,-0.69431,-0.81435,-0.97067,-1.1317,0.94707,-1.2292,-1.3297,-1.346,-1.3891,-1.2799,-1.2013,-1.0612,-0.94846,-0.82963,-0.66513,1.1993,1.3604,0.0
-0.47538,-0.3853,1.3776,1.372,1.3768,1.4135,1.4357,1.3159,1.042,0.83502,0.57504,0.31769,-0.22807,0.077159,-0.16752,-0.36669,-0.42972,-0.37118,-0.25622,-0.061208,0.17989,0.41116,0.67287,0.01715,0.92236,0.99318,1.2121,1.4299,1.4113,1.32,1.3761,1.3483,1.3036,1.3142,0.25649,1.3505,1.4042,1.1257,0.90356,0.706,0.45927,0.23232,-0.015165,-0.23178,-0.40367,0.4787,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,0.70212,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,0.92167,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,-1.0911,1.1519,1.383,0.0
-0.45923,-0.54502,1.369,1.3729,1.3788,1.3151,1.1688,0.89162,0.7276,0.55413,0.27787,-0.029471,-0.36284,-0.23142,-0.34173,-0.4374,-0.4525,-0.32053,-0.073797,0.16268,0.41652,0.71625,0.99394,-0.11484,1.2725,1.3068,1.2934,1.3797,1.478,1.3463,1.3671,1.3839,1.3468,1.3011,0.1554,1.4398,1.4656,1.2059,0.93771,0.7194,0.41984,0.15986,-0.10568,-0.31624,-0.39173,0.42321,-0.63733,-0.71345,-0.83024,-0.99354,-1.074,-1.2305,-1.3387,-1.4412,-1.4158,-1.291,0.74846,-1.1389,-0.97869,-0.86447,-0.74491,-0.74903,-0.83205,-0.90611,-1.0195,-1.1231,-1.1502,0.94212,-1.2067,-1.2756,-1.3199,-1.3085,-1.3047,-1.1537,-1.1356,-0.96932,-0.84744,-0.72237,1.1919,1.269,0.0
-0.68728,-0.61322,1.2851,1.288,1.3596,1.3604,1.1736,0.88425,0.67173,0.38414,0.10927,-0.15593,-0.40209,-0.42519,-0.63888,-0.6911,-0.57469,-0.39031,-0.15039,0.10062,0.36625,0.65935,0.91339,-0.14355,1.2278,1.5152,1.6095,1.5802,1.3924,1.2658,1.2113,1.2698,1.3618,1.5904,0.17293,1.7252,1.5541,1.251,0.91913,0.67505,0.35669,0.077711,-0.20213,-0.41943,-0.57775,0.46859,-0.66318,-0.77768,-0.83461,-0.93356,-1.0399,-1.1686,-1.2639,-1.3351,-1.3148,-1.2125,0.75942,-1.0948,-0.98698,-0.87728,-0.76041,-0.64251,-0.73771,-0.8299,-0.96861,-1.05,-1.074,0.96834,-1.1851,-1.2681,-1.2607,-1.2344,-1.1708,-1.101,-0.96679,-0.8778,-0.73587,-0.61676,1.2428,1.3045,1.0
-0.52173,-0.4491,1.3042,1.3412,1.3669,1.311,1.1859,0.99061,0.74747,0.48131,0.21612,-0.056506,-0.29363,-0.34491,-0.52169,-0.57268,-0.51933,-0.38192,-0.23235,-0.06773,0.2099,0.45947,0.74763,-0.10693,1.0142,1.3188,1.4829,1.4674,1.4085,1.3967,1.3272,1.3764,1.4129,1.4872,0.13772,1.4937,1.5592,1.4853,1.1755,0.85198,0.55451,0.23544,-0.033163,-0.25069,-0.43478,0.32092,-0.77236,-0.85365,-0.9715,-1.0732,-1.1146,-1.2458,-1.3389,-1.3864,-1.3506,-1.2656,0.56276,-1.1105,-0.94279,-0.81449,-0.70432,-0.5898,-0.51278,-0.59712,-0.75979,-0.88061,-0.95145,0.80648,-1.1495,-1.1931,-1.3217,-1.3946,-1.3881,-1.2603,-1.1626,-1.0046,-0.91627,-0.80456,1.1231,1.2584,0.0
-0.71207,-0.68797,1.3964,1.3975,1.4071,1.4852,1.5027,1.3689,1.1065,0.80518,0.47397,0.21499,-0.51511,-0.10566,-0.39749,-0.58256,-0.70773,-0.67729,-0.52275,-0.31098,-0.046391,0.20809,0.49907,-0.26982,0.77874,1.0823,1.3731,1.4325,1.4881,1.5534,1.416,1.3303,1.3806,1.4127,-0.043185,1.5186,1.5161,1.2847,1.0222,0.73602,0.44019,0.12476,-0.158,-0.42238,-0.62067,0.25747,-0.47154,-0.56174,-0.64696,-0.79247,-0.97079,-1.0767,-1.238,-1.3428,-1.3541,-1.2336,0.52862,-1.1235,-1.0037,-0.90646,-0.79268,-0.67826,-0.74144,-0.86291,-0.97834,-1.0534,-1.1398,0.81462,-1.2367,-1.2671,-1.2979,-1.2418,-1.1595,-1.0293,-0.91812,-0.77192,-0.68358,-0.55933,1.1333,1.4244,1.0
-0.75134,-0.75624,1.5238,1.3992,1.3675,1.4487,1.5831,1.4345,1.2197,1.0123,0.70608,0.40403,-0.5644,0.09135,-0.26228,-0.55888,-0.72523,-0.78168,-0.72741,-0.58886,-0.3644,-0.097752,0.17269,-0.29955,0.47303,0.76608,1.0651,1.2862,1.3767,1.4199,1.3071,1.3061,1.3476,1.4463,0.008571,1.4679,1.4141,1.345,1.0519,0.74136,0.42974,0.12565,-0.18113,-0.44272,-0.66825,0.3328,-0.16762,-0.14772,-0.31321,-0.48424,-0.70044,-0.96444,-1.18,-1.365,-1.5547,-1.5318,0.64293,-1.346,-1.1815,-0.92213,-0.77983,-0.59862,-0.48416,-0.54623,-0.69117,-0.93118,-1.145,0.97513,-1.3264,-1.4443,-1.4624,-1.3922,-1.2872,-1.1079,-0.93087,-0.74076,-0.5284,-0.28721,1.1712,1.4494,0.0
-0.45974,-0.40164,1.432,1.4007,1.4235,1.4159,1.3922,1.2043,1.0137,0.75381,0.51912,0.24923,-0.24065,0.009493,-0.22465,-0.43681,-0.47462,-0.40491,-0.25454,-0.071216,0.14716,0.37961,0.61062,-0.029082,0.84821,1.0714,1.2995,1.4642,1.4511,1.3572,1.3989,1.378,1.3482,1.3721,0.21117,1.411,1.3813,1.1818,0.93491,0.70401,0.44027,0.21565,-0.011477,-0.22589,-0.39513,0.45818,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,0.70917,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,0.92982,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,-1.0789,1.1074,1.3725,0.0
-0.49488,-0.46588,1.3311,1.3366,1.3358,1.2855,1.2153,1.0724,0.93068,0.6348,0.34431,0.081044,-0.34032,-0.16725,-0.39174,-0.48096,-0.45094,-0.30633,-0.15235,0.087481,0.28587,0.54837,0.81955,-0.066607,1.1266,1.3215,1.3961,1.4442,1.4698,1.3301,1.2953,1.2677,1.3498,1.5006,0.22486,1.4375,1.4454,1.3291,1.0474,0.74112,0.47106,0.21036,-0.035796,-0.26091,-0.40136,0.44202,-0.78909,-0.85574,-0.95363,-1.0571,-1.1894,-1.2779,-1.3449,-1.3156,-1.2385,-1.1578,0.67848,-1.0539,-0.95425,-0.88583,-0.81372,-0.81086,-0.9545,-1.0192,-1.0311,-1.1092,-1.1411,0.87369,-1.1729,-1.2312,-1.2253,-1.2246,-1.2513,-1.172,-1.0683,-0.96882,-0.93758,-0.82804,1.0942,1.2429,0.0
-0.52595,-0.4749,1.4407,1.4765,1.4641,1.5435,1.4482,1.2864,1.0927,0.84117,0.60669,0.36656,-0.29179,0.12765,-0.13206,-0.36383,-0.52924,-0.52607,-0.3786,-0.23695,-0.033812,0.19232,0.42663,-0.062398,0.68314,0.9276,1.152,1.3896,1.4884,1.3842,1.4125,1.4636,1.4495,1.4429,0.17807,1.5005,1.3649,1.1332,0.915,0.66365,0.40555,0.15539,-0.085722,-0.30159,-0.46641,0.43067,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,0.67814,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,0.92208,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,-1.0534,1.1686,1.3886,0.0
