@relation Plane

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute target {1,2,3,4,5,6,7}

@data
2.7958,2.5788,2.3449,2.1111,1.8777,1.6439,1.411,1.1768,0.94351,0.70932,0.47642,0.24243,0.20536,0.21536,0.34911,0.50789,0.53503,0.30186,0.064847,-0.15904,-0.38604,-0.61173,-0.81005,-1.0101,-1.2159,-1.4055,-1.5371,-1.5561,-1.5024,-1.3058,-1.3178,-1.3519,-1.1821,-0.99429,-0.76415,-0.52619,-0.28998,-0.029495,0.098077,0.18039,0.18378,0.15782,0.083307,-0.14382,-0.3687,-0.59283,-0.80732,-0.98552,-1.1505,-1.3014,-1.3001,-1.1054,-0.84831,-0.62486,-0.41181,-0.094113,0.21762,0.51264,0.71826,0.8062,0.67704,0.54544,0.42076,0.29715,0.43616,0.65949,0.88812,0.93021,0.70425,0.47357,0.23976,0.009965,-0.22718,-0.24047,-0.23416,-0.36944,-0.31268,-0.22448,-0.27072,-0.11498,0.14992,0.3985,0.64256,0.88663,0.82798,0.60964,0.38727,0.44098,0.56977,0.69221,0.67306,0.4872,0.21338,-0.091751,-0.40676,-0.63827,-0.88059,-1.1108,-1.3012,-1.2582,-1.1003,-0.92967,-0.7488,-0.53839,-0.31363,-0.086499,0.089119,0.12572,0.15039,0.11161,0.011259,-0.25075,-0.47896,-0.71271,-0.93,-1.1152,-1.2711,-1.2585,-1.2086,-1.3498,-1.4999,-1.5037,-1.3981,-1.212,-1.0168,-0.81465,-0.62771,-0.40781,-0.17996,0.043423,0.2291,0.20714,0.27924,0.51181,0.74461,0.97761,1.2108,1.4422,1.674,1.9062,2.1372,2.3688,2.599,2.7963,7
2.4499,2.2694,2.2208,2.0486,1.8329,1.6184,1.4042,1.1872,0.97324,0.75785,0.54253,0.3255,0.11027,-0.099665,-0.11405,-0.10914,-0.29444,-0.49512,-0.70433,-0.89933,-1.0585,-1.1904,-1.3098,-1.399,-1.4637,-1.431,-1.29,-1.0964,-1.0777,-1.1803,-1.2834,-1.3876,-1.4238,-1.3577,-1.2648,-1.1484,-1.0101,-0.85202,-0.67952,-0.48844,-0.29788,-0.09894,0.10702,0.30964,0.44127,0.59047,0.74619,0.87373,0.94896,0.81341,0.65506,0.50215,0.34162,0.20096,0.052944,-0.072411,-0.20458,-0.31412,-0.42322,-0.52427,-0.59437,-0.66893,-0.70944,-0.66217,-0.44984,-0.24375,-0.03731,0.17352,0.3854,0.60125,0.81547,1.0286,1.089,1.1194,1.1199,1.1713,1.3535,1.3334,1.1178,0.91504,0.84661,0.63798,0.42457,0.21157,-0.006854,-0.23287,-0.46113,-0.6609,-0.6426,-0.56961,-0.50016,-0.40035,-0.28914,-0.18274,-0.051363,0.074514,0.2201,0.36361,0.51503,0.67183,0.76561,0.70603,0.57107,0.40704,0.24991,0.070455,-0.12938,-0.34069,-0.52363,-0.69544,-0.85399,-1.0168,-1.161,-1.3024,-1.367,-1.4192,-1.3725,-1.2718,-1.1684,-1.1435,-1.3238,-1.442,-1.366,-1.285,-1.1767,-1.0446,-0.8979,-0.69724,-0.49435,-0.29423,-0.14461,-0.037662,0.17499,0.38967,0.60046,0.813,1.0246,1.2389,1.4524,1.6664,1.8794,2.0945,2.3101,2.4494,1
2.7182,2.5449,2.3452,2.1434,1.9444,1.741,1.5405,1.337,1.1375,0.93465,0.73215,0.54323,0.37477,0.21763,0.068157,-0.098415,-0.2815,-0.46844,-0.66245,-0.84467,-1.0235,-1.2096,-1.3802,-1.5449,-1.6047,-1.6351,-1.6188,-1.6028,-1.5531,-1.4513,-1.3363,-1.2095,-1.0771,-0.91903,-0.74839,-0.56716,-0.37701,-0.17934,-0.016932,0.079408,0.14695,0.20591,0.20568,0.069205,-0.073072,-0.20865,-0.33675,-0.47124,-0.5825,-0.68351,-0.77325,-0.76162,-0.59343,-0.37846,-0.12187,0.13927,0.3624,0.55077,0.7338,0.76172,0.72,0.68776,0.64531,0.63235,0.62936,0.59899,0.38833,0.18406,-0.039515,-0.26026,-0.45445,-0.49607,-0.43906,-0.62204,-0.51437,-0.50748,-0.58039,-0.4232,-0.52099,-0.344,-0.1629,0.068206,0.27845,0.47522,0.62303,0.63999,0.65003,0.68482,0.71715,0.75055,0.76755,0.60313,0.44082,0.18588,-0.070954,-0.27025,-0.35549,-0.50415,-0.65945,-0.54576,-0.42244,-0.27959,-0.13623,0.015381,0.16858,0.25064,0.1463,0.10688,0.022074,-0.11937,-0.33287,-0.53673,-0.72904,-0.90748,-1.064,-1.2044,-1.3216,-1.4122,-1.4601,-1.4871,-1.4684,-1.4307,-1.2809,-1.1048,-0.93259,-0.75473,-0.57344,-0.3901,-0.20282,-0.021175,0.14792,0.32192,0.50866,0.70767,0.91272,1.1187,1.3252,1.5321,1.7398,1.948,2.1575,2.367,2.5781,2.7143,6
1.3677,1.1916,1.0377,0.84528,0.65122,0.46352,0.49408,0.52434,0.58133,0.64874,0.69677,0.6036,0.40214,0.20992,0.023627,-0.18224,-0.36784,-0.53764,-0.73524,-0.9262,-1.1076,-1.2793,-1.4488,-1.5966,-1.7244,-1.7484,-1.5861,-1.4073,-1.2242,-1.038,-0.84986,-0.66018,-0.46939,-0.31954,-0.21478,-0.1242,-0.17996,-0.067113,-0.038293,-0.085193,-0.13413,-0.21676,-0.30611,-0.45283,-0.58479,-0.70093,-0.7826,-0.82634,-0.87929,-0.89164,-0.84287,-0.69213,-0.51337,-0.34372,-0.16919,0.003791,0.18832,0.37062,0.55478,0.73481,0.87635,0.87148,0.99881,1.1936,1.3881,1.583,1.7781,1.9735,2.1694,2.3665,2.566,2.4541,2.2631,2.0714,1.8803,1.6898,1.4958,1.3019,1.1082,0.9124,0.87677,0.80826,0.63117,0.45358,0.26283,0.083767,-0.098828,-0.27942,-0.45751,-0.62497,-0.82742,-0.95248,-0.9926,-0.94956,-0.90508,-0.84832,-0.74424,-0.62477,-0.50009,-0.36111,-0.22465,-0.1307,-0.051703,-0.00062,0.018329,-0.15307,-0.083916,-0.063669,-0.22225,-0.29049,-0.49859,-0.68824,-0.88381,-1.0698,-1.2615,-1.4455,-1.6236,-1.7872,-1.8254,-1.6756,-1.5047,-1.3257,-1.1412,-0.95455,-0.76317,-0.56794,-0.40295,-0.22478,-0.020548,0.17639,0.35302,0.55925,0.73552,0.71756,0.6505,0.59372,0.54778,0.51314,0.49053,0.68638,0.88278,1.0841,1.2808,1.3656,5
2.5967,2.3251,2.0584,1.794,1.5289,1.2682,1.0088,0.74593,0.48546,0.2251,-0.035143,-0.092704,-0.080891,-0.32876,-0.55508,-0.77397,-0.97752,-1.1614,-1.3198,-1.4293,-1.5151,-1.3795,-1.193,-0.97794,-0.76491,-0.53307,-0.30194,-0.059402,0.18208,0.4312,0.67868,0.93287,1.1842,1.3932,1.5045,1.4925,1.2365,0.98161,0.72397,0.47044,0.21372,-0.042522,-0.29312,-0.54751,-0.79448,-1.0456,-1.2945,-1.5309,-1.7706,-2.0021,-1.8565,-1.5556,-1.1888,-0.84145,-0.47431,-0.12639,0.22176,0.47169,0.59174,0.47143,0.29976,0.13933,-0.031936,-0.19189,-0.37649,-0.21466,0.034583,0.28166,0.4614,0.21427,-0.050834,-0.30447,-0.44599,-0.35209,-0.16647,-0.2605,-0.43845,-0.37018,-0.23148,0.044637,0.30977,0.56897,0.38126,0.14907,0.081972,0.25651,0.4195,0.54806,0.44718,0.21493,-0.084711,-0.37315,-0.68255,-0.99403,-1.2947,-1.558,-1.7542,-1.7259,-1.4887,-1.2355,-0.98788,-0.73889,-0.48771,-0.23487,0.01926,0.27862,0.53813,0.79441,1.0513,1.3043,1.3681,1.2671,1.1015,0.83233,0.56242,0.29741,0.036392,-0.21939,-0.47082,-0.7123,-0.94242,-1.1575,-1.2789,-1.2071,-1.1267,-1.0167,-0.8781,-0.70868,-0.53546,-0.33703,-0.1142,-0.035575,-0.10743,0.13173,0.38353,0.62597,0.89567,1.1552,1.3994,1.6384,1.8891,2.1388,2.3856,2.6025,4
2.7909,2.5935,2.3749,2.1571,1.9394,1.7221,1.5042,1.2878,1.072,0.85885,0.66261,0.47699,0.29821,0.10793,-0.096929,-0.29313,-0.49365,-0.69169,-0.88678,-1.0783,-1.2657,-1.354,-1.4154,-1.4291,-1.4099,-1.3622,-1.2975,-1.1746,-1.0715,-0.93197,-0.74941,-0.57155,-0.37898,-0.17311,0.004674,0.12146,0.1823,0.25686,0.26926,0.1843,0.010784,-0.15809,-0.31488,-0.47728,-0.62293,-0.76428,-0.88697,-1.0109,-0.93039,-0.74236,-0.46275,-0.1538,0.14705,0.40211,0.5858,0.74522,0.83216,0.76952,0.71712,0.67953,0.66502,0.64548,0.63708,0.44904,0.23299,-0.004611,-0.27006,-0.49177,-0.67785,-0.8547,-0.70183,-0.83669,-0.7738,-0.71272,-0.89586,-0.70085,-0.81667,-0.64261,-0.42752,-0.16964,0.096923,0.29255,0.52861,0.61822,0.63459,0.65469,0.68641,0.71899,0.76277,0.78061,0.6844,0.51219,0.31254,0.032971,-0.27597,-0.52209,-0.65551,-0.76917,-0.84972,-0.72519,-0.57713,-0.4308,-0.27009,-0.10684,0.062194,0.18368,0.16545,0.085611,0.02105,-0.1219,-0.30617,-0.49196,-0.6875,-0.86785,-1.0302,-1.1499,-1.2679,-1.3385,-1.3816,-1.4298,-1.4131,-1.3742,-1.3033,-1.1387,-0.95713,-0.76103,-0.5714,-0.37834,-0.18237,0.016095,0.20297,0.3702,0.54859,0.73167,0.92963,1.1422,1.3567,1.5723,1.7862,2.0008,2.216,2.4318,2.6471,2.7918,6
2.7867,2.5513,2.3222,2.0942,1.8687,1.6458,1.422,1.1979,0.97516,0.75251,0.53053,0.30788,0.32928,0.31133,0.094077,-0.12301,-0.33913,-0.55364,-0.75467,-0.95886,-1.1579,-1.35,-1.4194,-1.4476,-1.4102,-1.2302,-1.1863,-1.1956,-1.2556,-1.1176,-0.95435,-0.77111,-0.57215,-0.36108,-0.13975,0.057906,0.17923,0.23524,0.20865,0.17949,0.1294,-0.079126,-0.28584,-0.49937,-0.70188,-0.89011,-1.0605,-1.2077,-1.3535,-1.3326,-1.1448,-0.90676,-0.64172,-0.47901,-0.21418,0.066509,0.37691,0.63328,0.7987,0.85486,0.72817,0.59308,0.46643,0.34912,0.24213,0.15337,0.36102,0.54844,0.74222,0.7206,0.51142,0.28888,0.077229,-0.13327,-0.24038,-0.25424,-0.42086,-0.29445,-0.24774,-0.20834,0.016006,0.18512,0.39734,0.63191,0.81694,0.62539,0.48908,0.59735,0.60392,0.4554,0.22158,-0.037928,-0.29722,-0.55622,-0.7372,-0.95135,-1.1596,-1.346,-1.2377,-1.0738,-0.91424,-0.74497,-0.529,-0.31023,-0.089263,0.04916,0.084296,0.11841,0.031671,-0.10548,-0.33875,-0.52632,-0.72016,-0.89776,-1.0374,-1.1488,-1.1552,-1.1191,-1.3007,-1.3266,-1.3153,-1.1467,-0.96878,-0.78365,-0.60393,-0.44864,-0.22803,-0.01565,0.19815,0.39625,0.33737,0.33876,0.55463,0.7707,0.98872,1.2095,1.4266,1.6441,1.857,2.0704,2.28,2.4904,2.6977,2.7903,7
2.5385,2.2267,1.9325,1.6512,1.3854,1.1176,0.84702,0.57265,0.30883,0.036379,-0.011451,-0.020107,-0.27697,-0.51115,-0.76516,-0.99693,-1.1989,-1.3619,-1.4751,-1.3312,-1.1447,-0.96148,-0.76642,-0.56203,-0.35029,-0.12741,0.08982,0.32616,0.55498,0.79566,1.0117,1.2399,1.3968,1.4906,1.4675,1.2077,0.94666,0.68653,0.423,0.16359,-0.096987,-0.35661,-0.61538,-0.87233,-1.1271,-1.38,-1.629,-1.8736,-2.1154,-1.9523,-1.6857,-1.3914,-1.0966,-0.80707,-0.51707,-0.21716,0.073868,0.35761,0.50737,0.47407,0.30565,0.14523,-0.014324,-0.1647,-0.36927,-0.34442,-0.10786,0.14406,0.3621,0.23669,-0.020138,-0.28742,-0.47886,-0.44469,-0.21559,-0.26032,-0.46511,-0.36968,-0.20366,0.047369,0.29961,0.5501,0.39363,0.14816,0.067512,0.26243,0.46426,0.55772,0.51222,0.2703,0.020288,-0.2387,-0.49717,-0.75543,-1.0183,-1.279,-1.5214,-1.689,-1.7916,-1.5172,-1.2554,-0.99562,-0.7239,-0.46151,-0.1993,0.070436,0.34126,0.61253,0.8828,1.1483,1.3909,1.4282,1.3224,1.1612,0.84339,0.53407,0.23636,-0.061362,-0.34997,-0.62451,-0.87325,-1.1042,-1.1654,-1.1014,-1.0112,-0.8977,-0.76414,-0.61348,-0.44846,-0.27142,-0.05315,0.085054,0.007022,0.22016,0.47326,0.73497,0.98259,1.2353,1.4707,1.6999,1.957,2.1954,2.4255,2.5477,4
2.4528,2.275,2.0812,1.8877,1.6942,1.5221,1.361,1.168,0.9751,0.78161,0.58814,0.39469,0.20126,0.009402,-0.18336,-0.33942,-0.40953,-0.59077,-0.77536,-0.94513,-1.0869,-1.2024,-1.3028,-1.3772,-1.4223,-1.3584,-1.252,-1.0956,-1.0026,-1.0975,-1.1763,-1.2686,-1.3273,-1.2441,-1.2331,-1.142,-1.0158,-0.87249,-0.71532,-0.5469,-0.35891,-0.17467,0.015676,0.19626,0.3215,0.46073,0.59084,0.66909,0.60311,0.46311,0.32852,0.18767,0.065404,-0.049217,-0.15528,-0.26648,-0.35303,-0.44375,-0.50654,-0.55568,-0.53813,-0.34514,-0.17203,0.013497,0.20268,0.39034,0.58081,0.76955,0.87447,0.90683,1.0897,1.2847,1.4774,1.6376,1.6806,1.4881,1.2958,1.1082,0.9173,0.72288,0.53041,0.34022,0.153,-0.035822,-0.22388,-0.411,-0.59314,-0.56095,-0.51327,-0.45141,-0.37698,-0.29249,-0.19392,-0.08741,0.027731,0.15057,0.2686,0.40136,0.45615,0.34222,0.21086,0.08637,-0.094774,-0.2727,-0.45124,-0.60743,-0.76115,-0.9031,-1.0483,-1.1589,-1.2531,-1.3325,-1.3093,-1.2144,-1.1194,-1.0245,-1.0159,-1.2085,-1.3248,-1.3634,-1.3157,-1.2437,-1.155,-1.039,-0.90347,-0.72241,-0.53946,-0.37168,-0.31433,-0.12934,0.061512,0.25269,0.44162,0.63343,0.82543,1.0155,1.206,1.3985,1.5895,1.7781,1.9695,2.1615,2.3515,2.4533,1
2.8598,2.6585,2.4463,2.2347,2.0201,1.8021,1.5881,1.3665,1.149,0.92753,0.71035,0.56931,0.44637,0.28891,0.077767,-0.13516,-0.34915,-0.5535,-0.72786,-0.91401,-1.1045,-1.2884,-1.3601,-1.3791,-1.3178,-1.1181,-1.1688,-1.1708,-1.1232,-0.98018,-0.81337,-0.62049,-0.43146,-0.21344,0.011605,0.12028,0.22524,0.1865,0.15655,0.074814,-0.15097,-0.37483,-0.59625,-0.80113,-0.98659,-1.1487,-1.2982,-1.342,-1.1538,-0.95347,-0.69576,-0.55381,-0.29454,-0.037291,0.21765,0.46023,0.65102,0.72364,0.60086,0.47027,0.33251,0.22341,0.31378,0.52887,0.74561,0.72934,0.51061,0.29253,0.075543,-0.1419,-0.36144,-0.34849,-0.29942,-0.37729,-0.44842,-0.31421,-0.30383,-0.20527,0.042386,0.27871,0.51543,0.73413,0.63836,0.44463,0.26114,0.37381,0.48486,0.60554,0.56117,0.35375,0.089287,-0.19428,-0.47759,-0.65703,-0.89294,-1.1143,-1.3115,-1.3433,-1.1951,-1.0338,-0.86224,-0.68253,-0.47615,-0.27279,-0.068119,0.071018,0.10424,0.13623,0.11104,-0.000459,-0.21892,-0.41123,-0.61111,-0.79503,-0.95995,-1.1029,-1.1703,-1.0881,-1.1293,-1.3071,-1.325,-1.2811,-1.1017,-0.91382,-0.71943,-0.52392,-0.30096,-0.18239,0.028849,0.2436,0.38128,0.35659,0.457,0.67794,0.89765,1.1189,1.3396,1.5604,1.7828,2.007,2.2299,2.4568,2.6848,2.8565,7
2.7327,2.5393,2.3288,2.119,1.9096,1.7006,1.4919,1.2837,1.0758,0.86838,0.66183,0.48661,0.30483,0.13242,-0.048406,-0.24066,-0.42966,-0.62235,-0.81269,-0.99636,-1.1756,-1.3546,-1.4841,-1.5339,-1.5313,-1.5242,-1.4648,-1.3709,-1.2401,-1.091,-0.93767,-0.76767,-0.5817,-0.37052,-0.14545,0.026225,0.096374,0.16535,0.22383,0.25242,0.10284,-0.056626,-0.20637,-0.35123,-0.49429,-0.61609,-0.73995,-0.84169,-0.92799,-0.77429,-0.54339,-0.26544,0.012982,0.29407,0.52059,0.68581,0.82313,0.78098,0.73415,0.69029,0.66957,0.64365,0.62832,0.52624,0.32768,0.12926,-0.12987,-0.34487,-0.56871,-0.57613,-0.57595,-0.64935,-0.54822,-0.67306,-0.57342,-0.60226,-0.47817,-0.27983,-0.065319,0.16032,0.35739,0.56676,0.61385,0.61951,0.63363,0.65837,0.69357,0.73077,0.7765,0.63996,0.47849,0.26065,-0.006543,-0.28596,-0.47185,-0.59076,-0.72441,-0.71744,-0.58722,-0.46111,-0.32588,-0.18254,-0.032008,0.11264,0.12598,0.070152,0.023515,-0.10774,-0.27457,-0.4741,-0.66358,-0.86228,-1.0255,-1.1508,-1.2775,-1.3813,-1.4593,-1.5089,-1.5282,-1.5165,-1.4742,-1.3323,-1.159,-0.98075,-0.79859,-0.61314,-0.43387,-0.24287,-0.057871,0.084369,0.23612,0.39818,0.56878,0.76122,0.96426,1.1679,1.3749,1.5772,1.7817,1.9871,2.1907,2.3964,2.5999,2.7348,6
2.632,2.4293,2.2264,2.0239,1.8214,1.619,1.4179,1.2138,1.0097,0.80572,0.60361,0.39987,0.19835,-0.005028,-0.2106,-0.20845,-0.17037,-0.21012,-0.39546,-0.57771,-0.74204,-0.89502,-1.044,-1.1717,-1.2915,-1.3969,-1.483,-1.5507,-1.5946,-1.5965,-1.5901,-1.5454,-1.477,-1.3911,-1.2962,-1.1718,-1.0401,-0.89948,-0.73626,-0.56894,-0.3985,-0.21203,-0.039624,0.15173,0.33148,0.5146,0.67627,0.77258,0.82468,0.78116,0.78799,0.80196,0.70796,0.57197,0.42526,0.2848,0.15129,0.025541,-0.14857,-0.22362,-0.12836,0.066323,0.26617,0.459,0.65682,0.58206,0.37394,0.17137,-0.033918,-0.23173,-0.35773,-0.35767,-0.20815,-0.047326,-0.076089,-0.27654,-0.36418,-0.27659,-0.18769,0.033833,0.25163,0.4695,0.6755,0.65935,0.47888,0.28042,0.082777,0.090544,0.21365,0.34408,0.4649,0.59249,0.5966,0.46684,0.48731,0.57633,0.52175,0.44652,0.27636,0.10777,-0.076413,-0.24549,-0.42804,-0.59924,-0.76035,-0.90575,-1.0387,-1.1783,-1.2848,-1.3931,-1.4576,-1.5114,-1.5399,-1.5553,-1.4816,-1.4376,-1.3721,-1.287,-1.1844,-1.0699,-0.94509,-0.79982,-0.67388,-0.51403,-0.32597,-0.15249,-0.20834,-0.28162,-0.3506,-0.14786,0.055106,0.25799,0.45944,0.66106,0.8661,1.0669,1.2691,1.4708,1.6739,1.8761,2.0788,2.2812,2.4838,2.6318,3
2.4575,2.2815,2.105,1.9281,1.7521,1.5751,1.4015,1.2253,1.0475,0.86786,0.69012,0.51451,0.33704,0.16207,-0.012381,-0.19714,-0.21101,-0.2344,-0.40506,-0.55886,-0.70649,-0.85109,-0.98065,-1.1101,-1.2303,-1.3305,-1.4222,-1.502,-1.5594,-1.6072,-1.6292,-1.6106,-1.5874,-1.5264,-1.456,-1.3664,-1.2574,-1.1478,-1.013,-0.88044,-0.73653,-0.58013,-0.43514,-0.26955,-0.11088,0.048955,0.21598,0.37852,0.54341,0.70655,0.78045,0.86242,0.87424,0.88685,0.90051,0.87359,0.75535,0.62452,0.49854,0.35979,0.24486,0.13648,0.032328,-0.023626,-0.005906,-0.010382,0.15779,0.32704,0.50004,0.67399,0.64455,0.46582,0.28718,0.10864,0.08855,0.06589,0.18469,0.12205,-0.046751,-0.15783,-0.099846,0.02855,0.24465,0.45647,0.65613,0.80554,0.68834,0.53513,0.37542,0.40105,0.49305,0.47524,0.34398,0.34582,0.42187,0.34933,0.28602,0.15195,0.001139,-0.15976,-0.30998,-0.47215,-0.6129,-0.74742,-0.89254,-1.0117,-1.1223,-1.2375,-1.3219,-1.4104,-1.4624,-1.5146,-1.5127,-1.4838,-1.4405,-1.4086,-1.3492,-1.2723,-1.1894,-1.0887,-0.97287,-0.84768,-0.71368,-0.57456,-0.42579,-0.26276,-0.2296,-0.26856,-0.16547,0.011161,0.1854,0.36253,0.53755,0.71262,0.887,1.0633,1.2384,1.4153,1.5913,1.7688,1.9456,2.1219,2.2994,2.457,3
2.5769,2.2885,2.0127,1.7428,1.4641,1.209,0.94515,0.6808,0.41703,0.15355,-0.11143,-0.047823,-0.17461,-0.42544,-0.66335,-0.88601,-1.087,-1.2605,-1.399,-1.4943,-1.3506,-1.1675,-0.98369,-0.76923,-0.54712,-0.3346,-0.10645,0.12566,0.36096,0.59232,0.83295,1.0712,1.3046,1.4406,1.5209,1.3707,1.1147,0.85882,0.60343,0.34865,0.094213,-0.15941,-0.41187,-0.66292,-0.91211,-1.1591,-1.4065,-1.6461,-1.8785,-2.059,-1.8377,-1.5209,-1.1953,-0.86941,-0.5433,-0.21705,0.11507,0.41036,0.57074,0.52359,0.34709,0.18032,0.024761,-0.11794,-0.26454,-0.15829,0.094282,0.32842,0.32664,0.061475,-0.19474,-0.45313,-0.43593,-0.21697,-0.16454,-0.37569,-0.41165,-0.27244,-0.014284,0.24173,0.50274,0.43022,0.19412,0.05629,0.22568,0.4039,0.56722,0.53356,0.37915,0.11658,-0.15582,-0.42779,-0.71033,-0.98285,-1.26,-1.5256,-1.7055,-1.7959,-1.5461,-1.295,-1.0398,-0.78236,-0.52722,-0.27482,-0.01346,0.24855,0.51107,0.76368,1.0171,1.281,1.4166,1.3125,1.1645,0.86307,0.57994,0.30008,0.023263,-0.24682,-0.50785,-0.76072,-0.9997,-1.2227,-1.2125,-1.1364,-1.0548,-0.92738,-0.78701,-0.63358,-0.45508,-0.27972,-0.053234,-0.025139,-0.047556,0.20635,0.45171,0.70733,0.91724,1.1637,1.3968,1.6392,1.9124,2.1508,2.3863,2.583,4
1.1549,0.95817,0.76454,0.57108,0.52572,0.58356,0.65254,0.72508,0.80913,0.9047,0.93293,0.75613,0.5467,0.34149,0.12898,-0.078616,-0.28529,-0.47668,-0.65767,-0.84615,-1.0321,-1.2146,-1.3948,-1.5671,-1.7392,-1.8899,-1.8051,-1.628,-1.4375,-1.2477,-1.0487,-0.85564,-0.66144,-0.47417,-0.27887,-0.16157,-0.073283,0.085194,0.033543,-0.026476,0.14809,0.1311,0.067964,-0.012489,-0.10314,-0.2245,-0.35341,-0.49364,-0.63151,-0.74482,-0.82282,-0.85006,-0.87798,-0.86597,-0.76745,-0.56018,-0.38927,-0.21484,-0.034629,0.15553,0.32731,0.5137,0.69723,0.87256,0.93039,1.0371,1.2292,1.4215,1.6124,1.8026,1.9927,2.1835,2.374,2.5586,2.434,2.2409,2.0488,1.8574,1.6661,1.4761,1.2854,1.094,0.92547,0.90837,0.77268,0.59606,0.41633,0.23192,0.04981,-0.12913,-0.29973,-0.47222,-0.64746,-0.75433,-0.81434,-0.78624,-0.76048,-0.70739,-0.64389,-0.5264,-0.41877,-0.29802,-0.20793,-0.13305,-0.074236,-0.031503,-0.11037,-0.13631,-0.099249,-0.24605,-0.30191,-0.47113,-0.66326,-0.86565,-1.0567,-1.2526,-1.4475,-1.6081,-1.4754,-1.6299,-1.7279,-1.6282,-1.4838,-1.3219,-1.1565,-0.98347,-0.79558,-0.6024,-0.38263,-0.16875,0.066109,0.29183,0.52169,0.72456,0.84866,0.77515,0.68222,0.6009,0.54,0.70005,0.86705,0.8255,1.0147,1.1559,5
