@relation DistalPhalanxOutlineCorrect
@attribute att0 real
@attribute att1 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att2 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att3 real
@attribute att30 real
@attribute att31 real
@attribute att32 real
@attribute att33 real
@attribute att34 real
@attribute att35 real
@attribute att36 real
@attribute att37 real
@attribute att38 real
@attribute att39 real
@attribute att4 real
@attribute att40 real
@attribute att41 real
@attribute att42 real
@attribute att43 real
@attribute att44 real
@attribute att45 real
@attribute att46 real
@attribute att47 real
@attribute att48 real
@attribute att49 real
@attribute att5 real
@attribute att50 real
@attribute att51 real
@attribute att52 real
@attribute att53 real
@attribute att54 real
@attribute att55 real
@attribute att56 real
@attribute att57 real
@attribute att58 real
@attribute att59 real
@attribute att6 real
@attribute att60 real
@attribute att61 real
@attribute att62 real
@attribute att63 real
@attribute att64 real
@attribute att65 real
@attribute att66 real
@attribute att67 real
@attribute att68 real
@attribute att69 real
@attribute att7 real
@attribute att70 real
@attribute att71 real
@attribute att72 real
@attribute att73 real
@attribute att74 real
@attribute att75 real
@attribute att76 real
@attribute att77 real
@attribute att78 real
@attribute att79 real
@attribute att8 real
@attribute att9 real
@attribute class real
@data
-0.64343,-0.60744,1.4923,1.5762,1.5103,1.3912,1.3235,1.129,1.0165,0.89153,0.73294,0.53616,-0.49106,0.30289,-0.022009,-0.4258,-0.72272,-0.90196,-0.6734,-0.467,-0.24275,-0.04266,0.38539,-0.081755,0.75549,0.96812,1.0007,0.66036,0.44945,0.48062,0.68322,1.0128,1.362,1.6291,0.27071,1.57,1.65,1.548,1.303,0.84932,0.48644,0.075329,-0.23884,-0.60484,-0.62769,0.59801,0.015483,0.20715,0.22459,-0.058498,-0.35382,-0.74458,-1.0803,-1.474,-1.7203,-1.7817,0.74828,-1.6326,-1.3187,-1.1369,-0.99038,-0.86838,-0.60855,-0.65135,-0.51692,-0.46088,-0.33738,1.0244,-0.71049,-1.0948,-1.5513,-1.7084,-1.8271,-1.5976,-1.4046,-0.93615,-0.66719,-0.28395,1.1137,1.336,1.0
-0.98664,-0.86205,1.2949,1.4567,1.4639,1.2262,1.2526,1.0833,0.85476,0.62707,0.45831,0.22897,-0.64995,-0.001332,-0.35683,-0.71209,-1.0203,-1.0107,-1.0219,-0.85138,-0.56363,-0.26558,0.11453,-0.30423,0.51732,0.87035,1.2667,1.5925,1.5026,1.522,1.4136,1.3792,1.4093,1.5133,-0.29095,1.6038,1.7457,1.4108,1.2505,0.83029,0.42138,0.08521,-0.28856,-0.63316,-0.8384,0.027316,0.069766,-0.075564,-0.35511,-0.63286,-0.86996,-1.0998,-1.4376,-1.5546,-1.5323,-1.4788,0.43496,-1.2174,-0.93278,-0.67927,-0.33571,-0.21836,-0.21821,-0.10093,-0.27804,-0.59855,-0.9277,0.82746,-1.2595,-1.5372,-1.6048,-1.4837,-1.2818,-0.93278,-0.60399,-0.28371,-0.017223,0.16213,1.0081,1.2805,0.0
-0.47987,-0.29025,1.0953,1.0547,0.93366,0.87954,0.7872,0.56887,0.38868,0.35915,0.33603,0.090819,-0.17876,0.088316,-0.20807,-0.49143,-0.47847,-0.46772,-0.2309,-0.006676,0.31821,0.6727,0.97475,0.16077,1.3334,1.6978,1.8735,1.6946,1.3675,1.0904,0.99846,0.98492,1.093,1.2472,0.25871,1.356,1.5069,1.8045,1.5129,1.1446,0.78602,0.37115,-0.036646,-0.394,-0.5267,0.45311,-0.39393,-0.5683,-0.79783,-0.95534,-1.1732,-1.3787,-1.4888,-1.5993,-1.6188,-1.4323,0.63117,-1.2182,-0.9951,-0.76815,-0.60232,-0.50961,-0.38215,-0.32125,-0.48141,-0.69577,-0.9225,0.80193,-1.1457,-1.2751,-1.5555,-1.6754,-1.6196,-1.4425,-1.2801,-1.0226,-0.88656,-0.60718,0.91496,0.97144,1.0
-0.74324,-0.65574,1.6179,1.4808,1.4725,1.3195,1.0864,0.87173,0.79699,0.51664,0.2636,-0.072047,-0.5504,-0.39083,-0.70221,-0.91593,-0.86214,-0.68616,-0.40644,-0.1979,0.11419,0.43316,0.76505,-0.23287,0.98144,0.87557,1.0463,1.3613,1.5604,1.5233,1.5263,1.4749,1.3876,1.3409,0.1075,1.4481,1.6102,1.4987,1.1487,0.80359,0.46554,0.13819,-0.17212,-0.45389,-0.6858,0.40863,-0.562,-0.63772,-0.68339,-0.73459,-0.97199,-1.1854,-1.2227,-1.284,-1.272,-1.2712,0.77772,-1.0873,-0.95408,-0.85081,-0.83253,-0.77616,-0.6016,-0.58876,-0.57288,-0.72121,-0.85117,1.0482,-1.006,-1.214,-1.3576,-1.3718,-1.3003,-1.1188,-1.0152,-0.88043,-0.81389,-0.64789,1.3382,1.5055,1.0
-0.22678,-0.28456,1.5342,1.6077,1.792,2.0248,1.8606,1.669,1.6035,1.6108,1.3901,1.1538,-0.26091,0.9053,0.61048,0.35002,0.095299,-0.07444,-0.21967,-0.30449,-0.27313,-0.1845,-0.0306,-0.10184,0.24853,0.5342,0.67191,0.81771,0.86708,0.86451,0.79397,0.77651,0.772,0.75673,0.11492,0.80606,0.74727,0.80705,0.85086,0.78962,0.66134,0.50906,0.33208,0.10584,-0.12809,0.34672,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,0.60969,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,0.8506,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,-1.1058,1.0973,1.3248,1.0
-0.87672,-0.83713,1.5588,1.4886,1.409,1.2493,1.1087,0.93499,0.69274,0.41564,0.25872,-0.031811,-0.6398,-0.20814,-0.20128,-0.43986,-0.67678,-0.73264,-0.68506,-0.4637,-0.27962,0.00949,0.3515,-0.34199,0.65558,1.0255,1.3875,1.4244,1.3123,1.1944,1.3181,1.5374,1.5332,1.6329,-0.043823,1.7626,1.7548,1.6026,1.2028,0.8086,0.4728,0.11103,-0.21359,-0.52453,-0.74228,0.30789,-0.15495,-0.2143,-0.44441,-0.72719,-1.0152,-1.2955,-1.5495,-1.6666,-1.5057,-1.3691,0.55156,-1.1606,-0.88216,-0.59601,-0.37465,-0.14731,-0.15501,-0.3324,-0.62796,-0.85921,-1.0829,0.80286,-1.2128,-1.5025,-1.5447,-1.4586,-1.2514,-1.039,-0.8714,-0.62211,-0.48258,-0.19217,1.0801,1.3201,0.0
-0.50055,-0.43389,1.3234,1.3412,1.2407,1.1583,0.98775,0.78328,0.57888,0.3116,0.16488,-0.055631,-0.23118,-0.28274,-0.39393,-0.47366,-0.39064,-0.21565,0.050059,0.26509,0.51627,0.77594,1.013,0.00233,1.2474,1.4089,1.3421,1.2393,1.2183,1.3022,1.3258,1.4022,1.4898,1.5316,0.29449,1.559,1.4716,1.3171,1.0565,0.81925,0.55232,0.29763,0.030191,-0.20412,-0.42185,0.53293,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,0.7894,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,0.9992,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,-1.0856,1.1468,1.2858,0.0
-0.34645,-0.2817,1.1811,1.2128,1.1553,1.1393,1.0234,0.96458,0.85162,0.74669,0.53013,0.34882,-0.084481,0.082943,-0.069509,-0.13836,-0.32419,-0.33012,-0.1644,0.043482,0.27842,0.54315,0.7833,0.13753,1.025,1.2897,1.3785,1.403,1.2313,1.1935,1.1904,1.221,1.2341,1.2579,0.32104,1.3727,1.5198,1.4418,1.191,0.94412,0.69805,0.43255,0.18865,-0.050383,-0.26508,0.58078,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,0.79185,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,0.96678,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,-1.1377,1.1141,1.1746,0.0
-0.62377,-0.52912,0.99329,0.9715,0.90804,0.77228,0.56238,0.49403,0.26728,0.012336,-0.21764,-0.48901,-0.29174,-0.63269,-0.80053,-0.7233,-0.47472,-0.18664,0.17515,0.50428,0.85592,1.1099,1.4282,-0.012014,1.6826,1.7989,1.6289,1.3849,1.1525,0.97857,0.97776,1.2374,1.5143,1.6602,0.27321,1.8029,1.8306,1.5711,1.2307,0.89166,0.55464,0.22067,-0.12451,-0.45635,-0.5417,0.45093,-0.47021,-0.57378,-0.76365,-0.95214,-1.1356,-1.3065,-1.4714,-1.5281,-1.3628,-1.2172,0.64004,-1.0616,-0.83219,-0.68272,-0.50576,-0.42498,-0.42203,-0.55883,-0.7937,-1.0268,-1.1759,0.74138,-1.3711,-1.5972,-1.5401,-1.4011,-1.2195,-1.0049,-0.8807,-0.68766,-0.55475,-0.49129,0.87495,0.96462,1.0
-0.40796,-0.36287,1.2419,1.339,1.4257,1.4788,1.3206,1.1771,1.016,0.83561,0.66162,0.52476,-0.17054,0.25876,0.053999,-0.20334,-0.32607,-0.38136,-0.37428,-0.22789,-0.034267,0.22061,0.50054,0.075005,0.75893,1.0106,1.2867,1.4584,1.4329,1.3811,1.3817,1.3885,1.3496,1.3824,0.29346,1.456,1.462,1.3211,1.1023,0.85065,0.56803,0.31069,0.052741,-0.18915,-0.3971,0.34925,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,0.56575,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,0.74884,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,-1.098,0.91648,1.0576,0.0
-1.0095,-0.8454,1.1315,1.3306,1.4215,1.4894,1.4344,1.3048,1.1436,1.0173,0.77476,0.64567,-0.60938,0.47974,0.3628,0.028244,-0.31983,-0.68351,-0.99343,-1.0737,-0.83884,-0.53658,-0.25624,-0.77243,0.11682,0.50443,0.9004,1.2838,1.4953,1.5084,1.3802,1.4085,1.426,1.503,-0.68155,1.5236,1.5283,1.5289,1.2526,0.84825,0.44861,0.0481,-0.32507,-0.67332,-0.94152,-0.32127,0.083725,0.087236,-0.053135,-0.3767,-0.72472,-0.9978,-1.3623,-1.6611,-1.7192,-1.5591,0.064387,-1.2238,-0.88414,-0.53991,-0.15431,0.23705,0.13431,0.068359,-0.20853,-0.49387,-0.82342,0.39767,-1.139,-1.422,-1.6168,-1.5645,-1.498,-1.2813,-0.99665,-0.65168,-0.26447,-0.006057,0.72072,1.041,0.0
-0.82439,-0.7943,1.2963,1.379,1.3826,1.277,1.145,0.98722,0.86122,0.6287,0.3711,0.08155,-0.53366,-0.20348,-0.45367,-0.41469,-0.59224,-0.74184,-0.75057,-0.61456,-0.32634,-0.004618,0.33702,-0.29795,0.68323,0.99041,1.3402,1.5547,1.5197,1.4504,1.4236,1.3879,1.4465,1.4456,0.024992,1.3855,1.5734,1.5734,1.3691,0.98615,0.58226,0.18796,-0.19059,-0.50187,-0.76895,0.35715,-0.1744,-0.23942,-0.39685,-0.65029,-0.83663,-1.0713,-1.3354,-1.6286,-1.6568,-1.5143,0.63594,-1.2852,-0.98309,-0.71974,-0.55656,-0.2481,-0.068365,-0.24288,-0.45889,-0.66749,-0.86465,0.87671,-1.1614,-1.3839,-1.5522,-1.5973,-1.4391,-1.2508,-1.0687,-0.85149,-0.56402,-0.31616,1.075,1.1813,0.0
-0.79992,-0.80057,1.3649,1.4863,1.3215,1.2037,1.092,0.84799,0.69649,0.52811,0.25396,0.06992,-0.52145,-0.1758,-0.51625,-0.63608,-0.58414,-0.5029,-0.18186,0.036373,0.41239,0.75327,1.1636,-0.15135,1.2633,1.4571,1.4346,1.3169,1.3664,1.3055,1.3426,1.424,1.4749,1.6595,0.084637,1.4743,1.4545,1.3299,0.96379,0.6553,0.29847,0.007226,-0.31526,-0.5744,-0.74661,0.3331,-0.40998,-0.52996,-0.71999,-0.85605,-1.055,-1.199,-1.4049,-1.5195,-1.4332,-1.3199,0.6408,-1.1262,-0.85381,-0.74199,-0.60715,-0.51806,-0.62699,-0.73932,-0.90136,-1.0325,-1.234,0.85672,-1.4365,-1.5236,-1.4518,-1.2559,-1.1443,-0.99125,-0.8111,-0.69726,-0.55968,-0.41539,1.0294,1.219,0.0
-0.41373,-0.34044,1.3869,1.3824,1.3166,1.2186,1.1085,0.98695,0.83775,0.56583,0.33026,0.099754,-0.16667,-0.081694,-0.32898,-0.38207,-0.42752,-0.27857,-0.04929,0.16518,0.41769,0.64829,0.90033,0.064995,1.1314,1.3477,1.2974,1.3006,1.26,1.2804,1.3083,1.3489,1.3866,1.3859,0.21607,1.3812,1.375,1.3403,1.0988,0.86654,0.59491,0.34288,0.076969,-0.1607,-0.35754,0.43828,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,0.68073,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,0.95171,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,-1.1063,1.0912,1.2458,0.0
-0.68252,-0.54138,1.4429,1.4183,1.4418,1.3998,1.2066,1.0356,0.74578,0.54966,0.38456,0.25766,-0.35724,0.016629,-0.21339,-0.5294,-0.58827,-0.82479,-0.82422,-0.59466,-0.33532,-0.026482,0.29721,-0.071739,0.64057,0.96867,1.3115,1.3879,1.4929,1.4818,1.4423,1.4505,1.4533,1.561,0.20207,1.6019,1.613,1.4305,1.1938,0.84867,0.507,0.16246,-0.15225,-0.44691,-0.63675,0.52034,-0.68252,-0.67873,-0.49612,-0.59641,-0.79976,-1.0119,-1.2632,-1.4726,-1.6088,-1.5065,0.62876,-1.2781,-1.0497,-0.85558,-0.71297,-0.43278,-0.27209,-0.27204,-0.55432,-0.83654,-0.9913,0.7738,-1.1955,-1.3748,-1.4938,-1.494,-1.3753,-1.1945,-0.91186,-0.79914,-0.59601,-0.55997,1.0994,1.2233,1.0
-0.5974,-0.56701,1.3757,1.4485,1.4938,1.4522,1.2302,1.1698,0.87081,0.59155,0.2034,0.16392,-0.47431,-0.059548,-0.34373,-0.49933,-0.44616,-0.47425,-0.49613,-0.32928,-0.077461,0.17896,0.50435,-0.20797,0.79653,1.132,1.4158,1.5383,1.4615,1.2781,1.2742,1.3714,1.3766,1.4792,0.071989,1.5072,1.5575,1.5237,1.2762,0.91962,0.63684,0.29623,0.020935,-0.28187,-0.50099,0.39168,-0.66452,-0.7189,-0.76937,-0.9541,-1.0742,-1.1539,-1.2434,-1.368,-1.3776,-1.2677,0.52725,-1.1599,-0.98297,-0.86067,-0.79887,-0.74903,-0.69497,-0.62882,-0.74897,-0.87506,-1.0625,0.80542,-1.1851,-1.3571,-1.4383,-1.3676,-1.2929,-1.1325,-1.0145,-0.90801,-0.78204,-0.66228,1.0672,1.2406,1.0
-0.46758,-0.36803,1.3756,1.3716,1.3024,1.2608,1.129,0.97546,0.73945,0.65953,0.41897,0.24009,-0.15041,-0.003907,-0.23732,-0.37172,-0.44572,-0.34881,-0.13481,0.10591,0.35486,0.60196,0.84348,0.10641,1.0978,1.2684,1.3069,1.288,1.2227,1.2669,1.3391,1.3185,1.3613,1.2972,0.38492,1.3806,1.3713,1.2574,0.99391,0.75214,0.50724,0.26399,0.023486,-0.20603,-0.39317,0.64671,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,0.79953,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,1.1136,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,-1.107,1.2413,1.3496,0.0
-0.50297,-0.4259,1.4515,1.4687,1.3615,1.2457,1.0746,0.92182,0.74853,0.51186,0.27647,0.077345,-0.23251,-0.16052,-0.40019,-0.51305,-0.51709,-0.3448,-0.12742,0.088493,0.33525,0.57975,0.82807,-0.003821,1.0726,1.2974,1.357,1.3545,1.2971,1.3119,1.3562,1.3971,1.375,1.3931,0.24071,1.4698,1.4343,1.2804,1.0279,0.78858,0.56563,0.30137,0.023235,-0.20821,-0.37035,0.49313,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,0.77189,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,1.0118,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,-1.0796,1.2544,1.3484,0.0
-0.89984,-0.99832,1.4775,1.5666,1.5531,1.3617,1.0601,0.9611,1.0465,0.89349,0.4063,0.22952,-0.76592,0.10174,-0.23691,-0.5392,-0.77826,-0.92978,-0.94276,-0.72253,-0.48902,-0.22522,0.12782,-0.4696,0.45765,0.79414,1.13,1.4521,1.5185,1.3799,1.2865,1.2995,1.3069,1.3641,-0.13966,1.3535,1.4834,1.4251,1.161,0.85648,0.44876,0.10835,-0.17545,-0.50481,-0.79335,0.19893,0.00057,0.046243,0.05788,-0.22446,-0.55803,-0.89721,-1.2803,-1.5649,-1.7159,-1.6627,0.59273,-1.419,-1.1192,-0.82007,-0.44516,-0.2244,0.09712,0.053436,-0.082237,-0.37428,-0.72487,0.86531,-1.07,-1.2758,-1.5703,-1.7133,-1.6545,-1.4053,-1.1194,-0.82124,-0.48534,-0.15563,1.1041,1.366,0.0
-0.89498,-0.81635,1.3367,1.3754,1.4039,1.2714,1.1123,0.96593,0.73268,0.45714,0.19873,-0.089891,-0.60757,-0.38841,-0.69272,-0.89387,-0.91444,-0.71406,-0.47878,-0.18576,0.13356,0.42286,0.75623,-0.30292,1.0782,1.3754,1.6041,1.4423,1.4262,1.3387,1.3598,1.5102,1.5342,1.4916,-0.02284,1.5841,1.6877,1.358,1.0136,0.71327,0.3729,0.025626,-0.26145,-0.56055,-0.79472,0.30339,-0.25648,-0.066527,-0.25667,-0.44498,-0.7325,-0.96097,-1.1129,-1.3456,-1.5929,-1.5542,0.63671,-1.3464,-1.1724,-0.97902,-0.70368,-0.47931,-0.3496,-0.34936,-0.52623,-0.80877,-0.99423,0.77255,-1.1926,-1.4517,-1.5367,-1.4172,-1.3158,-1.1298,-0.88678,-0.6724,-0.44358,-0.33565,1.0386,1.2001,1.0
-0.3806,-0.34121,1.2389,1.3054,1.3032,1.2698,1.193,1.0593,0.90491,0.67592,0.51731,0.27694,-0.19474,0.024629,-0.21162,-0.3383,-0.37039,-0.24551,-0.017608,0.20703,0.41713,0.67252,0.9035,0.00706,1.12,1.3472,1.3936,1.4025,1.3147,1.2693,1.2391,1.2446,1.2895,1.3377,0.1639,1.4057,1.3976,1.3518,1.1209,0.86067,0.62858,0.37532,0.12245,-0.11488,-0.2938,0.36668,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,0.5621,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,0.82004,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,-1.1206,0.89355,1.1232,0.0
-0.79481,-0.70601,1.3021,1.436,1.4092,1.3031,1.0912,0.90806,0.73422,0.40513,0.031521,-0.23077,-0.67962,-0.51628,-0.6005,-0.73252,-0.8781,-0.76167,-0.57616,-0.32449,-0.014344,0.27269,0.6063,-0.40566,0.90348,1.2413,1.6025,1.62,1.5581,1.4059,1.4266,1.43,1.4724,1.5647,-0.20332,1.6888,1.7875,1.5545,1.1543,0.75868,0.44419,0.040554,-0.28285,-0.61282,-0.67757,0.085597,-0.36472,-0.55411,-0.73563,-0.96865,-1.1262,-1.3822,-1.5226,-1.5702,-1.3959,-1.1798,0.25727,-0.92637,-0.65493,-0.37522,-0.13352,0.011521,0.23375,-0.012819,-0.25141,-0.48889,-0.78191,0.5263,-0.95704,-1.1135,-1.316,-1.4723,-1.5158,-1.4133,-1.1836,-0.93252,-0.66238,-0.38349,0.89662,1.2082,0.0
-0.86288,-0.77592,1.3939,1.4338,1.3909,1.2842,1.1385,0.95749,0.72897,0.52604,0.21455,-0.09624,-0.56965,-0.40293,-0.64748,-0.84298,-0.90372,-0.81384,-0.57878,-0.32861,-0.021864,0.30361,0.64085,-0.31293,0.97738,1.2783,1.4795,1.4755,1.428,1.3477,1.4523,1.4022,1.3983,1.4304,-0.001676,1.5276,1.5296,1.4647,1.1776,0.7721,0.40069,0.051751,-0.28765,-0.55449,-0.68586,0.34943,-0.14341,-0.099459,-0.32551,-0.47005,-0.69692,-1.0503,-1.2963,-1.5662,-1.5947,-1.4158,0.70229,-1.1246,-0.93275,-0.94644,-0.8232,-0.65959,-0.46853,-0.20099,-0.32891,-0.56678,-0.79477,0.9974,-1.0759,-1.3416,-1.4802,-1.5781,-1.4868,-1.2744,-1.0309,-0.78821,-0.525,-0.2969,1.1724,1.2428,0.0
-0.98175,-0.88398,1.443,1.5575,1.5284,1.5198,1.3425,1.1325,0.82244,0.59466,0.39647,0.23554,-0.67328,-0.085331,-0.47625,-0.72106,-0.8023,-1.0185,-0.9182,-0.75281,-0.46137,-0.1303,0.22011,-0.68061,0.57184,0.88692,1.2529,1.4608,1.4877,1.5491,1.5722,1.5119,1.5482,1.5745,-0.34337,1.6383,1.5802,1.5881,1.2509,0.85022,0.45919,0.062098,-0.37462,-0.64997,-0.96566,0.005551,-0.46407,-0.27112,-0.11294,-0.33125,-0.65603,-0.77348,-0.91418,-1.2343,-1.3977,-1.3591,0.3736,-1.2466,-1.0203,-0.92449,-0.85791,-0.51929,-0.31907,-0.26605,-0.38796,-0.5921,-0.90569,0.73685,-1.203,-1.3041,-1.3871,-1.4025,-1.2359,-1.024,-0.83162,-0.53076,-0.26825,-0.43591,1.0553,1.2867,0.0
-0.25868,-0.22314,1.2752,1.2674,1.1651,1.14,0.99466,0.85692,0.69511,0.55304,0.33424,0.15712,-0.071487,0.004473,-0.15359,-0.33577,-0.29079,-0.17414,-0.015217,0.20869,0.43494,0.64788,0.9029,0.15215,1.1232,1.3809,1.3686,1.1671,1.2039,1.1899,1.2197,1.2208,1.3511,1.3667,0.37407,1.433,1.5302,1.3771,1.1761,0.8954,0.64024,0.35609,0.12189,-0.12022,-0.29155,0.6351,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,0.81303,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,0.93067,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,-1.1358,1.0918,1.2516,1.0
-0.51956,-0.43319,1.3868,1.3952,1.3159,1.2057,1.0817,0.90503,0.82424,0.52921,0.33469,0.081235,-0.27608,-0.16476,-0.40959,-0.43368,-0.41737,-0.27603,-0.054412,0.15989,0.38405,0.60884,0.83416,-0.033361,1.0808,1.3152,1.4882,1.4391,1.3376,1.3315,1.3617,1.416,1.4361,1.436,0.19623,1.504,1.3835,1.2785,1.0188,0.76019,0.50269,0.24878,0.000963,-0.21501,-0.39973,0.42626,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,0.67804,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,0.97709,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,1.1485,1.2964,0.0
-0.88892,-0.8583,1.46,1.5889,1.5439,1.385,1.1928,0.94237,0.61229,0.19558,-0.13632,-0.36816,-0.63045,-0.44193,-0.42657,-0.67567,-0.85938,-0.89008,-0.70065,-0.41911,-0.14769,0.15434,0.47546,-0.37978,0.84255,1.1723,1.503,1.5046,1.5419,1.5,1.3126,1.3523,1.4323,1.6409,-0.054676,1.7017,1.7376,1.4385,1.0531,0.78513,0.36751,0.098167,-0.30551,-0.57991,-0.81042,0.28088,-0.16844,-0.21623,-0.42475,-0.6804,-0.84735,-1.1661,-1.3788,-1.4145,-1.5499,-1.3433,0.46218,-1.1604,-0.92045,-0.62232,-0.3475,-0.16462,-0.14777,-0.35414,-0.55162,-0.73591,-0.98252,0.83699,-1.1122,-1.3048,-1.4762,-1.4469,-1.3033,-1.1013,-0.81225,-0.66057,-0.40376,-0.29224,1.1858,1.3635,0.0
-0.97961,-0.92572,1.4267,1.5594,1.5203,1.4595,1.3177,1.1467,1.0029,0.89247,0.79839,0.525,-0.69483,0.32796,-0.03968,-0.38288,-0.66795,-0.90197,-0.95452,-0.80261,-0.52678,-0.25524,0.070422,-0.48456,0.40845,0.70786,1.0444,1.3622,1.5982,1.3959,1.408,1.3705,1.3837,1.4434,-0.18253,1.5477,1.5682,1.4945,1.172,0.83062,0.4412,0.060376,-0.26947,-0.60198,-0.85093,0.15428,-0.087066,-0.16029,-0.38851,-0.54786,-0.83321,-1.1705,-1.361,-1.5321,-1.5775,-1.4194,0.47953,-1.1538,-0.94454,-0.76469,-0.43816,-0.23038,-0.090201,-0.1625,-0.33218,-0.67933,-0.90185,0.70089,-1.1862,-1.438,-1.4945,-1.5788,-1.4118,-1.2079,-0.91684,-0.65221,-0.37835,-0.18253,0.93294,1.191,0.0
-0.91043,-0.85677,1.4156,1.4837,1.5331,1.4062,1.3167,1.1485,0.87009,0.61727,0.38703,0.13482,-0.66585,-0.10991,-0.46409,-0.77408,-0.91664,-0.99333,-0.91526,-0.68721,-0.40916,-0.088396,0.20496,-0.49939,0.54571,0.88169,1.1899,1.4205,1.4816,1.442,1.5157,1.4895,1.512,1.5318,-0.16911,1.5276,1.5169,1.4592,1.1764,0.81313,0.47746,0.12145,-0.23716,-0.56077,-0.79625,0.093374,-0.12893,0.011897,0.13559,0.063875,-0.21788,-0.53524,-0.80902,-1.0215,-1.2932,-1.6027,0.36013,-1.6967,-1.503,-1.2138,-0.96378,-0.70893,-0.49171,-0.19937,-0.12537,-0.23594,-0.50117,0.70043,-0.80708,-1.0552,-1.3951,-1.5705,-1.5889,-1.4229,-1.1615,-0.92004,-0.64952,-0.37382,1.0132,1.2476,0.0
