@relation synthetic_control

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute target {1,2,3,4,5,6}

@data
1.64,0.45769,1.0278,1.2887,1.811,1.271,1.5202,0.47545,1.1952,1.1,1.3852,1.3679,1.4288,1.5551,1.3969,1.3605,1.8309,0.69423,1.3616,1.1224,0.85001,-0.81353,-1.3521,-0.57141,-0.1647,-1.016,-0.25188,-0.1579,-0.80634,-0.16636,-0.30234,-1.0064,-0.36935,-1.3941,-1.1457,-0.82244,-0.74381,-0.35109,-1.0765,-0.80379,-0.74491,-1.2733,-0.43907,-0.30208,-0.44684,-0.20555,-1.4491,-0.77097,-0.6607,-0.046442,-0.26281,-1.3429,-0.20853,-0.57466,-0.90182,-0.72745,-0.11349,-0.79533,-0.84614,-0.71284,6
0.22871,0.45897,0.22833,0.517,0.9101,0.77293,0.49068,1.0888,0.074475,-0.31844,1.5374,-0.023045,1.3495,-0.10085,1.1338,1.0651,0.5532,0.50863,-0.30426,1.1698,0.12565,0.61386,1.5036,1.5514,0.68093,0.093037,0.76801,1.2785,1.2877,-0.001328,0.55043,1.3256,1.3371,0.18248,0.2643,1.5784,-1.6655,-0.83783,-1.7417,-1.7502,-0.60945,-1.1453,-0.067453,-1.2627,-0.17135,-1.8551,-0.78745,-1.3558,-0.47239,-1.0389,-1.4655,-1.2136,-1.5068,-1.1078,-0.60393,-1.0395,-0.62933,-1.1971,-0.3688,-0.58712,6
0.58168,1.6632,1.0283,0.70721,1.5217,0.80198,0.86981,1.5398,1.5913,1.9413,1.5822,0.88627,0.48414,1.1021,1.3816,1.4861,1.6576,1.2655,1.1829,0.97031,1.108,-0.93907,-1.141,-0.49822,-1.359,-0.13818,0.13612,-0.53436,-0.30969,-0.081893,-0.078613,-0.80558,-1.2711,-1.3497,0.068102,-0.30393,-0.090229,-0.29897,-1.0574,-1.2769,-0.067597,-0.67432,-1.2019,-1.2041,-0.5082,-0.91493,-1.3936,-1.054,-0.94179,-0.50211,-0.52962,-0.59042,-1.1876,-0.34002,-0.18665,0.11976,-1.2488,-0.57772,-0.21074,-0.80914,6
1.4728,1.6095,0.61162,0.50973,1.9814,0.78867,0.71259,1.5012,0.90615,1.4,1.0497,1.0891,1.1246,-0.016873,0.70189,1.3953,0.72146,-0.11494,1.0373,0.32107,0.82043,0.61569,0.78189,0.65219,0.38448,-0.6675,0.20246,0.24971,0.57824,0.71524,0.34222,0.45138,-0.003666,0.31447,-0.742,-0.12445,-0.019954,-0.011215,-0.1529,-1.0413,-0.35813,-1.3932,-0.80825,-0.73024,-0.18068,-0.22476,-0.71109,-0.66243,-1.0513,-1.6913,-1.0177,-1.999,-1.6051,-1.003,-1.4633,-1.4095,-1.458,-0.94753,-1.4189,-2.0141,4
-0.36079,0.8572,1.2133,1.2004,1.3252,1.2746,-0.14262,0.27025,0.57045,0.85937,0.83482,0.08605,0.83587,0.031837,1.4943,0.13429,0.34191,1.4531,0.73861,0.28373,1.7095,0.91876,1.3528,-0.16815,1.3208,0.033804,-0.15687,1.8516,1.8421,-0.048518,-0.64058,-0.46891,-0.96237,-0.59766,-0.9351,-0.16563,0.21451,0.063956,-0.89807,-1.8858,-0.86918,0.1155,-1.4842,-0.91069,0.19341,-1.568,0.009323,0.1141,-1.6029,-0.54774,0.16738,-1.0366,-0.083655,-1.2044,-1.5727,-1.772,0.012626,-1.8742,-1.2702,-0.49788,6
1.5763,1.4381,1.7957,1.4976,0.86623,1.108,0.85558,0.78867,1.7117,0.76929,1.6394,0.81122,1.2256,0.26586,0.77163,0.66371,1.0327,1.1849,0.53397,0.08852,0.8366,0.53393,0.27823,0.90033,0.09632,0.051909,0.23955,-0.42616,0.44176,0.41486,0.38741,-0.1223,-0.48053,0.52015,-0.48964,0.30999,-0.16113,-0.52715,-0.91229,-0.59523,0.10513,-0.45857,-0.90414,-0.55057,-0.94563,-1.3189,-0.67334,-1.1771,-1.3834,-0.74386,-1.4775,-1.3806,-0.96665,-1.6479,-1.5402,-1.7054,-1.4598,-0.79753,-1.1617,-1.7337,4
1.1519,1.2114,1.5325,1.182,1.1411,0.37058,0.48985,1.3662,1.4048,0.57415,0.73066,0.74749,1.4128,0.40249,0.73491,1.2636,1.2883,0.34972,0.93721,0.3663,1.4637,0.79677,0.95498,1.4299,1.2327,0.72131,1.044,1.175,-1.1711,-1.0302,-0.8554,-1.2512,-0.4174,-1.3105,-0.59231,-0.94873,-1.3885,-1.4028,-1.0242,-0.54181,-1.198,-1.1555,-1.3533,-0.38863,-0.37019,-1.2809,-0.95542,-1.0404,-0.57089,-0.34528,-0.52522,-0.28963,-0.42379,-1.3625,-0.15972,-0.68902,-1.1235,-0.58983,-0.61915,-1.1016,6
2.0922,1.7113,0.63742,1.1222,1.1353,0.34377,1.8841,0.60877,1.7667,0.19536,0.93115,1.1127,1.3904,0.30901,1.43,0.53822,1.1008,-0.25527,0.18789,1.0466,1.3909,-0.48919,-0.043731,0.47401,-0.3546,1.1737,-0.40008,0.69567,-0.079692,-0.84319,-0.87026,-0.08971,-0.31006,-0.62823,-0.95652,-0.037655,0.71592,0.10208,-1.1246,-0.2518,-1.4613,0.36575,-1.1637,-0.28549,-0.21836,0.1839,-0.73842,-1.3231,-0.63126,-1.0717,-0.2859,-0.17869,-0.57249,-1.0607,-1.4328,-1.0278,-2.0943,-1.8144,-1.0116,-1.5393,4
0.3072,0.7501,0.37509,0.6099,1.8472,1.276,0.74111,0.11041,-0.84508,-0.83251,-0.93161,-1.9367,-1.9218,-1.4193,-0.87237,1.0155,0.48144,0.68397,1.8752,0.51054,0.82338,-0.24479,-0.97378,-0.92501,-1.2245,-0.87684,-0.6605,-0.70389,-0.68706,0.48116,0.99641,1.2733,1.4891,1.3937,0.44175,0.10017,-0.79467,-0.65865,-0.84059,-0.74821,-1.0927,-0.6152,-0.2419,0.61259,0.2064,1.1709,1.4842,1.1457,0.58179,0.79821,0.52039,-0.94845,-0.45703,-1.6704,-1.4269,-1.4138,-0.099241,0.39052,0.092528,1.4777,2
2.3099,0.98282,1.8858,2.1614,1.2519,1.125,1.1558,0.8952,1.521,0.56176,0.58388,0.89958,0.96021,0.89,0.9581,0.46345,0.65765,0.54701,1.1663,0.15234,0.96886,-0.038617,0.30625,0.82574,-0.013008,0.75116,-0.42963,-0.45131,-0.27788,-0.11862,-0.22574,-0.038802,-0.48794,-0.13369,-0.55701,0.10913,0.011398,-0.24084,-0.938,-0.65915,0.064176,-0.8572,-0.28791,-0.20519,-1.3232,-0.65871,-1.0864,-0.4364,-0.30016,-0.71355,-1.669,-1.031,-0.5621,-1.9176,-1.6596,-1.0512,-2.0766,-1.0796,-1.7166,-0.92338,4
1.1742,1.001,1.3715,1.0554,0.9848,0.93481,1.2241,1.0363,1.9318,1.6796,0.26958,1.2563,0.62363,0.63421,1.5262,1.3203,0.73866,1.2504,0.79816,1.0334,-0.27767,0.27151,0.75738,-0.1557,0.42416,1.0181,0.5751,-0.31552,-0.47096,0.30331,-0.41231,-0.13328,-0.18877,-0.13147,-1.0164,-0.4504,-0.30959,-0.31409,-0.67567,-0.31616,-1.0156,-0.38649,-0.96583,-1.2024,-1.2587,-0.71209,-0.19177,-1.06,-0.11917,-1.663,-0.33139,-1.755,-0.32213,-1.8149,-0.85898,-0.55208,-1.0495,-0.59988,-1.971,-2.196,4
-0.094224,0.64014,0.91514,1.2876,1.3188,0.3884,-0.14309,-0.53861,-1.7816,-0.98285,-0.56796,0.11096,0.052157,1.3219,1.8061,1.538,0.90624,0.038554,-1.0269,-1.6698,-0.95117,-0.92405,-0.63637,0.36387,0.98405,0.65591,0.95103,0.62319,0.80005,-0.39563,-0.54025,-1.4238,-1.6515,-1.5503,-0.088485,-0.078346,0.44263,1.5946,1.1874,0.42387,-0.24529,-0.49384,-1.4019,-0.93086,-1.06,-1.0866,0.3612,0.83614,1.6878,1.194,1.2891,0.40479,-0.7367,-1.2045,-1.3431,-0.9481,-0.7693,-0.65707,0.69415,1.1044,2
0.54379,1.9137,0.29534,1.7406,0.46028,0.035815,0.092946,0.85536,0.27407,1.3784,0.22345,1.5146,0.6061,1.4676,1.384,-0.23184,0.48903,1.6259,1.1002,-0.35775,1.2811,-0.33526,1.3613,1.3237,0.18719,0.93587,0.62221,-0.54211,1.0449,-0.77247,0.53394,0.013732,-0.29424,-0.74828,0.42235,0.33183,-0.19994,-0.084345,-0.94287,-0.76449,-1.0962,-0.69603,0.53291,-0.86735,-1.2667,-1.0112,-1.6361,-0.094523,-1.1392,-0.64985,-0.47054,-1.5484,-0.55522,-1.853,-0.17931,-2.0002,-1.5632,-0.83275,-1.8093,-0.049459,4
-1.6944,-2.0719,-1.6389,-1.9595,-0.65383,-0.90429,-1.9397,-0.72626,-0.3995,-0.91913,-1.3629,-1.0141,-0.15045,-1.0555,-0.87811,0.023332,-0.21885,-0.93543,-0.67305,-0.6186,-0.62109,-0.46363,-0.44233,-0.51516,-0.38215,-0.26873,-0.072058,0.19277,-0.4121,-0.20088,-0.31092,-0.46794,-0.40667,0.32374,0.6392,-0.26773,0.041044,-0.00591,0.40511,1.2496,1.2791,0.65584,0.12878,0.35646,1.5086,0.60271,0.65563,0.75857,0.85401,1.5524,1.5241,0.72906,1.4042,1.3956,1.7055,1.3052,1.0791,1.086,1.7735,1.4226,3
0.47454,1.4635,0.66482,1.3905,1.5869,1.1657,0.66848,0.59679,0.43486,0.39221,1.4631,0.47065,0.99967,0.99015,0.4742,0.45914,0.41824,0.7595,1.0726,0.76205,1.5022,0.39228,0.6559,1.3979,0.70812,0.37338,1.3513,0.85254,1.091,0.37201,0.75592,0.90705,0.47443,-1.4862,-1.3315,-0.89012,-1.4018,-1.0267,-0.63204,-1.1217,-0.63577,-0.56979,-0.43864,-0.9075,-1.3854,-1.0802,-1.3699,-0.96983,-0.62006,-1.1282,-1.1861,-0.75954,-1.1814,-0.4697,-1.3803,-1.6349,-0.84347,-0.86188,-0.8273,-1.4016,6
-1.6869,-1.2239,-1.7135,-2.1457,-0.099476,-0.58705,-0.5636,-1.4457,-1.1282,-0.95418,-0.8341,-0.1595,-1.3431,-1.5169,0.23416,-1.2292,-0.2268,0.21051,-0.43835,-0.8521,-0.57548,-1.1248,0.56027,-1.0089,-0.32413,1.0122,-0.69484,-0.68618,0.086474,-0.95328,0.13722,-0.63156,0.15577,-0.5884,0.84696,-0.40819,0.65715,1.2306,0.83018,1.6001,0.62996,1.22,0.95075,0.079768,1.0922,0.41497,0.12691,-0.099476,1.2512,0.42194,1.3524,0.52564,0.47257,2.1829,1.3853,0.83351,0.5804,1.5495,1.0042,1.6077,3
-1.2736,-1.1029,-0.795,-1.0499,-1.0439,-0.40396,-1.5708,-0.71159,-0.59645,-1.1236,-0.71172,-1.0923,-0.93544,-1.0659,-1.6483,-0.66326,-0.91428,-1.7286,-0.75053,-1.3455,-1.1213,-1.4319,-0.6758,-1.6037,-1.737,0.84491,1.0503,1.1029,0.47481,1.2886,0.28842,0.73112,1.0704,1.0196,0.91976,0.40814,1.2831,0.70411,1.0681,0.43314,1.3178,-0.037191,0.45438,0.93252,0.80207,0.60374,0.79909,0.12082,1.3434,1.2521,0.84447,0.19635,0.36284,1.1425,0.74985,0.71225,1.2338,0.35852,0.13207,1.0883,5
-0.17171,-0.3512,-1.5673,-0.30365,-1.1183,-0.82351,-1.6278,-0.90076,-1.0846,-1.453,-0.47506,-1.7629,-0.87694,-1.3066,-0.56125,-0.68556,-0.69308,-1.7773,-0.78829,-0.76,-0.90949,-1.552,-1.5377,-0.83113,-0.91336,-0.7315,-0.32272,0.83142,1.117,0.045578,1.3634,0.035305,1.225,1.4801,0.45588,1.0746,0.65559,1.4016,-0.01998,1.4801,0.46722,0.067859,1.1927,0.43221,0.017341,1.3108,0.85601,0.12956,1.2835,0.60206,0.9471,0.69999,1.3207,0.48729,0.36614,1.4466,0.23652,0.84116,1.3649,0.67149,5
1.0125,0.55744,0.21148,0.94666,1.2536,1.1387,1.1237,1.491,0.91757,0.43562,0.27936,1.5452,0.41961,1.4874,1.2466,1.1038,0.95601,1.0353,1.2021,0.77468,0.29863,1.5596,1.449,0.60052,1.1682,1.0566,1.1298,-0.3024,-0.14345,-1.5397,-0.53975,-0.1228,-0.14047,-0.31727,-0.99365,-1.2641,-1.3335,-0.68468,-1.2181,-0.45331,-0.3902,-0.24004,-1.5011,-1.3273,-1.5329,-0.50943,-0.34718,-1.4454,-1.1331,-1.1166,-0.94027,-1.3435,-0.5996,-0.39483,-1.3748,-0.36782,-0.10919,-0.84524,-1.3057,-0.52332,6
1.6949,2.0703,2.1613,0.33548,2.1115,0.59675,0.25171,1.8186,1.7701,1.2546,0.72263,1.6251,0.77792,0.12666,0.53831,1.1306,0.20811,0.18093,-0.29875,1.0758,0.32927,-0.23117,0.9491,0.81865,0.24508,-0.37324,-0.59386,-0.69292,-0.050294,0.73479,-0.33759,-0.98557,-0.82412,0.43288,0.19357,-0.125,-0.27624,-1.0695,-0.35641,-0.38383,-0.034835,-1.0182,-1.018,-1.1105,-0.42213,-0.50257,-0.87848,-0.81664,-0.58552,-0.037196,-1.6831,-0.50389,-0.59351,-0.61464,-1.5965,-1.3044,-1.648,-0.93689,-0.43019,-1.821,4
-0.70978,-1.3608,-0.2451,-0.75784,-0.54649,-0.56258,-0.42339,-1.3101,-1.0381,-0.2151,-0.42086,-1.201,-0.1964,-0.78403,-0.92924,-0.23131,-1.1331,-1.0499,-0.67839,-1.3374,-0.79373,-1.0564,-1.2154,-0.48165,-1.337,-1.0137,-1.2678,-0.27489,-0.43,-0.81675,-0.53865,-0.31278,-1.2918,-0.45094,-0.8377,1.3031,0.55878,0.88552,1.226,1.2922,0.84729,0.76245,1.1027,0.44065,1.3818,0.9733,1.4986,0.55489,1.5105,1.074,1.5491,1.4229,0.89114,0.64095,1.2387,1.3126,0.65903,1.5611,0.95082,1.612,5
-1.1736,-0.65696,-1.2544,-0.016202,-0.57834,-0.68573,-0.23719,-0.198,-1.3609,-1.2642,-0.73182,-0.071124,-1.5317,-0.99817,-0.072427,-1.1091,-0.37404,-1.1946,-1.5349,-0.83072,-1.0281,-0.67656,-1.6556,-1.673,-0.44046,-0.49738,-0.12496,-0.68134,-1.3923,-0.29456,-1.1582,0.63377,1.5552,0.97138,1.209,0.2237,0.70351,0.70436,0.34344,0.88126,1.0951,0.92844,1.735,1.603,1.3806,1.0366,1.5687,-0.060139,1.12,0.50815,0.39352,0.082578,1.0284,1.2062,0.19816,0.40145,1.3872,0.24197,1.7813,0.6348,5
1.4075,0.53193,0.067411,1.1896,0.17023,0.62172,1.4268,0.48001,0.78467,1.174,0.41436,0.32775,0.68258,0.1846,0.89856,0.42301,0.95678,0.13854,1.0659,1.0957,1.3567,0.26557,0.14953,0.67571,1.4317,0.92705,0.73068,0.57591,0.74417,1.0672,1.2706,0.76872,0.10499,0.93291,0.63254,0.98736,-1.0537,-1.2514,-1.0649,-0.53541,-1.5234,-1.5397,-0.827,-1.6668,-1.0968,-0.71083,-1.7649,-0.71703,-1.1423,-0.62254,-0.56841,-1.5217,-0.79283,-1.8369,-0.97398,-0.92498,-1.3395,-0.68879,-1.5389,-0.96019,6
0.27522,0.81785,2.41,1.2967,0.16586,0.56558,0.52121,2.1429,0.36584,1.0007,0.22624,0.2561,2.0922,1.6,-0.2712,0.28825,-0.38006,0.86709,0.54742,0.57667,0.09169,1.0044,1.0231,-0.31908,-0.60592,-0.069096,1.3052,-0.21736,1.1496,0.81719,-0.8744,-0.79995,0.95322,0.68871,0.21078,-1.231,-1.1715,0.30876,-1.4331,-0.10341,0.55242,-0.70023,-1.3615,-0.22072,-1.4042,-0.54839,-1.5389,0.1118,-0.73549,-0.56084,-1.4115,-1.3343,0.11346,-0.91978,-0.75145,-0.67568,-1.3366,-1.2355,-0.050028,-2.0852,4
-1.0174,-0.97854,-1.8622,-1.4543,-0.78199,-1.0732,-0.56315,-1.3936,-0.41064,-1.1877,-0.52113,-1.284,-1.7724,-0.23557,-0.37442,-0.37677,-1.2916,-1.208,-0.53829,-0.96261,-0.18341,0.22672,-0.62343,0.3445,-0.32054,0.27649,-0.85165,-0.82492,-0.31359,-0.14573,-0.50966,0.10224,-0.69437,0.82282,-0.29821,-0.49251,-0.26878,0.1342,0.008009,-0.10275,0.96678,0.40751,0.10634,1.4625,0.52532,1.0265,0.87797,0.39864,1.1122,1.3063,0.78078,1.5547,1.3295,0.94517,2.0131,1.7725,1.1552,1.6736,1.7052,1.8822,3
0.84555,0.057142,1.2228,1.1977,1.596,0.5908,0.71147,1.0496,0.023995,0.31906,1.2647,-0.17942,1.1825,1.2335,1.8447,0.77392,0.58667,2.0229,1.1988,1.3614,0.6319,0.89178,1.1991,0.7551,-0.2066,0.032831,-1.7763,-0.56882,-1.3275,-0.11909,-1.2481,0.22289,-0.20099,0.13342,-0.077435,-1.5171,0.049414,-0.55631,0.31962,-0.13265,0.095204,-0.7362,0.14591,-1.855,-0.17668,-0.034323,-0.66077,-1.6005,-1.9367,-1.5056,0.29497,-1.2098,-0.7407,-0.28942,-0.55371,-1.1607,-1.8973,-0.512,-0.86978,-0.20576,6
1.079,1.6404,1.4718,1.9779,1.8783,1.9101,1.6226,0.65494,1.3412,0.49637,0.77136,1.2835,1.2232,1.0282,0.19326,1.037,0.87225,0.82185,0.73081,0.61282,0.10907,0.81263,0.43064,-0.09457,0.10774,-0.32461,0.084495,-0.044023,0.44529,-0.56164,0.18984,-0.70865,-0.65101,0.14115,-0.57492,-0.64953,-0.60166,-0.062477,-0.035493,-1.0668,-0.18799,0.00351,-0.26046,-0.81529,-0.61367,-0.70056,-1.2185,-0.94919,-0.60564,-1.0063,-1.6111,-1.3726,-0.83976,-1.1301,-1.5553,-1.481,-1.8457,-1.2898,-1.1105,-1.0022,4
-0.92262,0.84515,-0.42129,-0.11765,0.55323,-0.1922,0.90962,-1.3466,-0.072975,-1.0706,-1.3223,-0.86437,0.51144,-0.49953,-1.3842,-1.3907,-0.97201,-1.3832,0.60091,-0.51802,-0.92136,0.054194,0.38058,-1.0668,1.2738,1.0639,-0.45874,-0.99363,-0.2207,1.3213,1.7204,1.503,1.8682,-0.67654,1.2974,-0.90988,-1.3979,-0.11868,-0.96939,-1.4984,1.1028,1.7689,1.9381,0.66088,-0.9865,0.46583,0.48203,-0.041942,0.78474,1.4063,0.81496,-0.96857,1.091,-0.37809,-0.25667,-0.35212,1.1332,0.23939,-1.0103,-0.086991,1
-0.3607,0.35187,0.87114,1.1568,1.2327,0.41118,0.051418,-0.27521,-0.83689,-1.4573,-1.0316,-1.2761,-1.3003,-0.26392,0.34567,0.69681,1.1957,1.0096,0.83053,0.92396,0.1429,-0.56903,-0.88949,-1.8519,-1.4517,-1.0219,-0.54208,0.20814,0.62365,0.92329,1.2082,0.71345,1.1229,0.42669,-0.81018,-0.74251,-0.73377,-1.0589,-1.3858,-1.0202,0.25302,1.2579,1.6017,1.7699,1.3127,0.99906,-0.07417,-0.83231,-0.81809,-1.7247,-1.572,-1.3581,-1.2262,0.090373,0.43506,0.92694,0.8218,0.89484,1.2309,0.44439,2
-2.0152,-1.705,-1.1067,-0.85834,-0.96304,-0.98692,-1.8295,-0.66927,-0.78937,-0.69622,-1.3695,-1.2974,-0.9448,-0.95908,-1.5296,-1.1198,-0.50225,-0.48985,-0.091169,-0.38497,-1.2512,0.17685,-0.78533,0.29327,-0.098698,-0.072969,-0.13007,0.37797,-0.52687,-0.14847,0.44393,-0.56869,-0.54189,0.66874,0.13877,-0.25165,0.41904,-0.19702,0.60107,1.1208,0.70595,0.28686,0.86995,0.29833,0.65587,1.538,0.61029,0.55924,0.30265,1.6619,0.5552,1.0459,0.57792,1.9928,1.0024,1.4745,1.3001,2.2005,1.5922,1.4098,3
0.53817,1.5716,1.3825,0.89613,1.0822,0.99941,1.0411,0.81567,1.0154,1.2404,0.88818,1.4042,1.1744,1.7563,1.5221,0.97891,1.3758,0.18685,0.148,1.319,1.4088,0.39061,-0.004991,0.22409,0.1024,0.79715,-1.1413,-0.8295,-0.49963,0.21441,-1.0147,-1.4904,0.050413,-0.1017,-1.0505,-1.6094,-1.128,-0.98407,-1.1668,0.24029,-0.60245,-1.5938,-1.0567,-0.43808,-0.59563,-0.024115,-0.96888,-0.70494,0.14281,0.1238,-1.3227,0.090028,-1.4544,-1.3302,0.12995,-1.1049,-0.45398,-1.6239,0.19032,-1.1459,6
0.9878,1.7553,1.2736,1.6952,1.3672,0.85853,1.8936,1.952,0.42987,1.8875,0.83955,0.83068,1.0332,0.29416,0.70029,0.34704,1.3319,0.18985,0.53263,0.67505,1.6554,1.0834,1.3351,-0.45072,-0.2992,-1.4119,-0.63986,-0.95385,-0.11384,-0.72439,-0.28127,-1.3143,-0.71352,-1.3761,-1.0253,-1.4971,-0.018214,-0.91297,-0.73382,-0.8339,0.071819,-1.0631,-1.4172,-1.1924,-0.63018,-1.1825,-0.17756,-0.33946,0.081502,-1.052,-0.89595,-0.34455,-0.26525,-0.7644,-0.084556,0.049666,-0.95366,-0.68584,-0.98017,0.1772,6
-1.1014,-1.2568,-1.5952,-0.8684,-0.74463,-1.8674,-0.43928,-0.60806,-0.66491,-0.8151,-1.9448,-0.4766,-1.0429,-0.32178,-1.633,-0.68103,-1.8893,-1.3181,-0.49166,-1.2081,-1.0624,-0.57986,-1.8963,-0.34323,-0.37841,0.011369,0.34519,0.31293,1.2332,1.0021,1.0153,0.38823,1.4372,-0.002817,0.61328,0.86358,0.85253,1.3742,0.69811,-0.33596,0.75596,-0.047179,0.8559,1.1242,0.77357,-0.074157,1.2054,0.1373,0.94875,0.31939,0.53119,0.37654,0.65858,1.3396,0.34428,1.399,1.3446,1.1819,1.356,0.88938,5
1.2258,1.1646,1.4771,0.82822,0.65602,1.2455,0.34104,1.0777,0.63536,0.6481,1.0844,0.25843,0.97576,1.1778,-0.02382,0.64711,0.73862,1.1091,1.1369,0.001167,0.24278,0.94426,1.0029,0.50508,0.68492,0.88098,0.75004,0.2773,0.45605,0.46902,1.3375,1.4773,0.36909,0.88862,-1.7092,-1.3671,-0.23507,-1.4219,-0.41339,-1.0588,-0.4788,-0.8246,-1.3539,-0.59502,-1.5654,-1.3492,-1.4493,-1.0447,-0.86695,-0.64496,-0.59847,-0.2205,-0.82824,-1.4113,-1.5486,-1.3808,-1.2097,-1.2544,-1.5034,-0.35686,6
-0.59121,-0.13954,-1.3845,-0.18766,-0.50289,-0.58256,-0.90139,-1.7043,-1.4264,-1.4684,-1.251,-0.30094,-0.93949,-0.5732,-1.3169,-1.608,-1.4462,-1.1026,-1.5477,-0.22502,-1.8011,-0.34917,-0.67067,-0.32754,-1.0517,-1.0213,-0.28359,-0.84076,1.1322,1.1761,0.21915,0.4722,0.078952,1.5436,1.4226,1.4099,1.5039,0.052506,-0.040247,1.186,0.6404,1.0851,1.4725,1.555,1.1132,-0.009469,0.40134,0.99769,0.51678,0.41914,0.71101,1.0563,0.29306,0.92121,0.65116,0.82666,0.53984,1.4577,0.41852,0.32178,5
-0.84044,-1.6759,-0.64144,-0.58735,-1.0299,-0.8992,-1.6463,-1.2071,-1.6748,-0.76028,-1.2559,-1.8944,-0.49322,-1.831,-1.8714,-0.89556,-1.1004,-0.5234,-0.99707,-1.3653,-1.6136,1.2704,0.61848,-0.012764,0.78068,1.1985,0.023368,0.33847,0.1508,1.0702,0.96339,-0.03256,0.14726,1.2172,0.46719,0.56091,1.14,0.4909,1.322,1.1491,0.11396,0.17164,0.54035,1.1699,0.24348,0.97587,0.078871,0.23474,0.95381,1.3363,1.3572,0.061905,0.053454,1.2594,0.069983,0.88701,0.05294,1.3613,0.10698,0.91129,5
0.75385,1.5387,1.216,0.93211,0.56281,0.96988,0.73891,1.1706,0.3886,1.3792,1.2948,0.88538,1.5373,1.5872,0.75179,0.57278,0.70089,0.85195,0.23938,0.98222,1.0386,-0.21988,0.77902,-0.1414,0.94673,0.28651,1.0721,0.48882,0.028678,-0.22373,0.73995,0.496,-0.16883,-0.66861,0.58465,-0.24452,-0.17653,-0.98664,-0.92648,-0.72721,0.12917,0.063359,-1.321,-0.65198,-0.39304,-1.0085,-0.7852,-0.58562,-0.90727,-1.5712,-1.4137,-0.60823,-1.6,-0.63354,-1.5355,-1.8469,-1.4127,-2.04,-2.037,-0.87285,4
-0.63009,-0.55064,0.58111,1.0822,1.6363,1.1204,0.65279,-1.5668,0.004537,-0.92755,1.5854,-0.52571,-0.83283,0.072267,1.4713,-0.28982,-1.6906,0.91161,-0.080291,-0.213,-1.1337,-0.24779,0.438,0.59989,1.6664,-0.24878,0.005105,0.85258,0.31629,-1.2155,-1.2287,-1.0212,1.062,0.44786,-0.12551,-0.46106,0.45205,0.59056,-0.065705,0.82514,1.3919,-1.0506,1.358,-0.24525,-1.0867,0.9259,0.26404,1.5751,-1.7342,1.5286,-0.86135,-1.4733,0.25086,-0.7529,1.6298,-1.4993,-1.579,-0.49146,-0.96982,-0.49905,1
1.0624,1.9963,1.3871,0.66683,1.7537,1.766,0.65751,0.90882,0.3001,0.97868,0.52557,0.56259,1.1986,0.87081,0.074948,0.44607,1.3417,0.75238,1.0168,1.1081,-0.46271,0.074244,-0.12407,-0.21159,0.33206,1.0026,0.76121,-0.68784,0.45419,0.50576,0.65121,-0.037665,0.53101,0.56313,-0.47678,-0.28281,-0.92019,-0.28754,0.15322,-0.31259,0.37577,0.071198,0.17607,-0.38869,-1.2789,-1.4259,-1.66,-1.3351,-1.6479,-1.5941,-0.87601,-0.65972,-1.6518,-1.6827,-1.0343,-1.6671,-1.9032,-0.51176,-0.93916,-0.96674,4
-1.0945,-1.9755,-1.478,-1.082,-0.7677,-1.1034,-0.71263,-1.4924,-0.99704,-1.4257,-0.68001,-1.2802,-0.8412,-0.80564,-1.8095,-1.9922,-0.82412,-1.6023,-1.7779,-1.3704,0.34971,1.0693,0.21621,0.77418,0.075752,0.66045,1.3497,0.37631,-0.080089,0.90745,1.1267,-0.078725,0.48951,1.1386,0.27023,0.39682,0.14262,0.15685,1.3157,0.9618,0.53227,0.65048,1.3135,0.15469,0.28283,0.2863,0.024813,0.98302,0.045189,0.46496,1.173,0.87425,1.1696,1.1296,0.86037,-0.01418,1.0996,1.0959,1.1457,0.22157,5
